group,incentive,y_cf,y_base_model,uplift
9,155.0,-0.08151667388985333,-0.21473472074177447,0.13321804685192112
9,160.0,-0.08068441043663822,-0.21473472074177447,0.13405031030513626
9,165.0,-0.07987760249561478,-0.21473472074177447,0.1348571182461597
9,170.0,-0.07909473901087764,-0.21473472074177447,0.1356399817308968
9,175.0,-0.07833443960321095,-0.21473472074177447,0.1364002811385635
9,180.0,-0.07759543992336156,-0.21473472074177447,0.13713928081841292
9,185.0,-0.07687657900157661,-0.21473472074177447,0.13785814174019784
9,190.0,-0.07617678827555453,-0.21473472074177447,0.13855793246621995
9,195.0,-0.07549508203648071,-0.21473472074177447,0.13923963870529377
9,200.0,-0.07483054907874155,-0.21473472074177447,0.13990417166303293
10,0.0,-0.19050139629996296,-0.19050139629996296,0.0
10,5.0,-0.14323377192090583,-0.19050139629996296,0.04726762437905713
10,10.0,-0.12724356789078387,-0.19050139629996296,0.0632578284091791
10,15.0,-0.11735894357057854,-0.19050139629996296,0.07314245272938442
10,20.0,-0.11018517893295118,-0.19050139629996296,0.08031621736701178
10,25.0,-0.10455097382709899,-0.19050139629996296,0.08595042247286397
10,30.0,-0.09991087893882228,-0.19050139629996296,0.09059051736114068
10,35.0,-0.0959661475418487,-0.19050139629996296,0.09453524875811425
10,40.0,-0.09253527273921372,-0.19050139629996296,0.09796612356074924
10,45.0,-0.0894996789827814,-0.19050139629996296,0.10100171731718156
10,50.0,-0.08677762069093486,-0.19050139629996296,0.1037237756090281
10,55.0,-0.08431035058262387,-0.19050139629996296,0.10619104571733909
10,60.0,-0.08205422745919078,-0.19050139629996296,0.10844716884077218
10,65.0,-0.07997594351172674,-0.19050139629996296,0.11052545278823622
10,70.0,-0.07804949930345315,-0.19050139629996296,0.11245189699650981
10,75.0,-0.076254210597796,-0.19050139629996296,0.11424718570216696
10,80.0,-0.07457335151311884,-0.19050139629996296,0.11592804478684413
10,85.0,-0.07299320478813612,-0.19050139629996296,0.11750819151182684
10,90.0,-0.07150238083914434,-0.19050139629996296,0.11899901546081862
10,95.0,-0.0700913191915214,-0.19050139629996296,0.12041007710844157
10,100.0,-0.06875191664010852,-0.19050139629996296,0.12174947965985444
10,105.0,-0.0674772453462261,-0.19050139629996296,0.12302415095373687
10,110.0,-0.06626133596788991,-0.19050139629996296,0.12424006033207305
10,115.0,-0.06509900861117915,-0.19050139629996296,0.1254023876887838
10,120.0,-0.06398573948160477,-0.19050139629996296,0.1265156568183582
10,125.0,-0.06291755455389403,-0.19050139629996296,0.12758384174606893
10,130.0,-0.06189094394603345,-0.19050139629996296,0.1286104523539295
10,135.0,-0.06090279234060755,-0.19050139629996296,0.1295986039593554
10,140.0,-0.05995032197450259,-0.19050139629996296,0.13055107432546037
10,145.0,-0.059031045567350726,-0.19050139629996296,0.13147035073261223
10,150.0,-0.05814272717940375,-0.19050139629996296,0.1323586691205592
10,155.0,-0.05728334944804184,-0.19050139629996296,0.13321804685192112
10,160.0,-0.05645108599482673,-0.19050139629996296,0.13405031030513623
10,165.0,-0.05564427805380329,-0.19050139629996296,0.13485711824615967
10,170.0,-0.05486141456906615,-0.19050139629996296,0.1356399817308968
10,175.0,-0.054101115161399455,-0.19050139629996296,0.1364002811385635
10,180.0,-0.053362115481550065,-0.19050139629996296,0.1371392808184129
10,185.0,-0.052643254559765124,-0.19050139629996296,0.13785814174019784
10,190.0,-0.05194346383374304,-0.19050139629996296,0.13855793246621992
10,195.0,-0.05126175759466922,-0.19050139629996296,0.13923963870529374
10,200.0,-0.05059722463693006,-0.19050139629996296,0.1399041716630329
11,0.0,-0.10673232689126408,-0.10673232689126408,0.0
11,5.0,-0.05946470251220695,-0.10673232689126408,0.04726762437905713
11,10.0,-0.04347449848208499,-0.10673232689126408,0.0632578284091791
11,15.0,-0.03358987416187966,-0.10673232689126408,0.07314245272938441
11,20.0,-0.02641610952425231,-0.10673232689126408,0.08031621736701178
11,25.0,-0.02078190441840011,-0.10673232689126408,0.08595042247286397
11,30.0,-0.016141809530123397,-0.10673232689126408,0.09059051736114068
11,35.0,-0.012197078133149826,-0.10673232689126408,0.09453524875811425
11,40.0,-0.008766203330514836,-0.10673232689126408,0.09796612356074924
11,45.0,-0.005730609574082517,-0.10673232689126408,0.10100171731718156
11,50.0,-0.0030085512822359845,-0.10673232689126408,0.1037237756090281
11,55.0,-0.0005412811739250057,-0.10673232689126408,0.10619104571733907
11,60.0,0.0017148419495080901,-0.10673232689126408,0.10844716884077217
11,65.0,0.003793125896972128,-0.10673232689126408,0.11052545278823621
11,70.0,0.005719570105245734,-0.10673232689126408,0.11245189699650981
11,75.0,0.00751485881090287,-0.10673232689126408,0.11424718570216695
11,80.0,0.009195717895580031,-0.10673232689126408,0.11592804478684411
11,85.0,0.010775864620562762,-0.10673232689126408,0.11750819151182684
11,90.0,0.012266688569554538,-0.10673232689126408,0.11899901546081862
11,95.0,0.013677750217177485,-0.10673232689126408,0.12041007710844157
11,100.0,0.015017152768590362,-0.10673232689126408,0.12174947965985444
11,105.0,0.016291824062472773,-0.10673232689126408,0.12302415095373685
11,110.0,0.017507733440808956,-0.10673232689126408,0.12424006033207304
11,115.0,0.01867006079751972,-0.10673232689126408,0.1254023876887838
11,120.0,0.019783329927094112,-0.10673232689126408,0.1265156568183582
11,125.0,0.02085151485480484,-0.10673232689126408,0.1275838417460689
11,130.0,0.021878125462665418,-0.10673232689126408,0.12861045235392948
11,135.0,0.02286627706809134,-0.10673232689126408,0.1295986039593554
11,140.0,0.023818747434196277,-0.10673232689126408,0.13055107432546037
11,145.0,0.024738023841348142,-0.10673232689126408,0.1314703507326122
11,150.0,0.02562634222929512,-0.10673232689126408,0.1323586691205592
11,155.0,0.02648571996065703,-0.10673232689126408,0.13321804685192112
11,160.0,0.027317983413872135,-0.10673232689126408,0.1340503103051362
11,165.0,0.02812479135489558,-0.10673232689126408,0.13485711824615965
11,170.0,0.028907654839632743,-0.10673232689126408,0.1356399817308968
11,175.0,0.02966795424729944,-0.10673232689126408,0.1364002811385635
11,180.0,0.030406953927148803,-0.10673232689126408,0.13713928081841287
11,185.0,0.031125814848933772,-0.10673232689126408,0.13785814174019784
11,190.0,0.031825605574955826,-0.10673232689126408,0.1385579324662199
11,195.0,0.032507311814029646,-0.10673232689126408,0.1392396387052937
11,200.0,0.03317184477176881,-0.10673232689126408,0.13990417166303287
12,0.0,-0.057474522248208204,0.15252551027602373,-0.21000003252423194
12,5.0,0.04080304095176536,0.15252551027602373,-0.11172246932425837
12,10.0,0.07404943968228964,0.15252551027602373,-0.0784760705937341
12,15.0,0.09460128260011119,0.15252551027602373,-0.05792422767591254
12,20.0,0.10951677955638581,0.15252551027602373,-0.04300873071963793
12,25.0,0.12123126607112036,0.15252551027602373,-0.03129424420490337
12,30.0,0.13087882557145641,0.15252551027602373,-0.02164668470456732
12,35.0,0.13908060415173892,0.15252551027602373,-0.013444906124284811
12,40.0,0.14621398603154734,0.15252551027602373,-0.006311524244476396
12,45.0,0.15252551027602373,0.15252551027602373,0.0
12,50.0,0.15818514008237147,0.15252551027602373,0.005659629806347738
12,55.0,0.16331502120473165,0.15252551027602373,0.010789510928707918
12,60.0,0.16800589124025553,0.15252551027602373,0.015480380964231794
12,65.0,0.17232700288226316,0.15252551027602373,0.019801492606239424
12,70.0,0.17633241345486894,0.15252551027602373,0.023806903178845207
12,75.0,0.18006512906201483,0.15252551027602373,0.027539618785991093
12,80.0,0.18355992570336666,0.15252551027602373,0.03103441542734292
12,85.0,0.18684532393671915,0.15252551027602373,0.03431981366069542
12,90.0,0.1899450046757408,0.15252551027602373,0.03741949439971706
12,95.0,0.1928788458000848,0.15252551027602373,0.04035333552406106
12,100.0,0.19566369527424216,0.15252551027602373,0.04313818499821842
12,105.0,0.19831395727258416,0.15252551027602373,0.04578844699656043
12,110.0,0.20084204308913772,0.15252551027602373,0.04831653281311399
12,115.0,0.20325872261891778,0.15252551027602373,0.050733212342894046
12,120.0,0.20557340161278748,0.15252551027602373,0.05304789133676374
12,125.0,0.20779434275635936,0.15252551027602373,0.05526883248033562
12,130.0,0.20992884370116432,0.15252551027602373,0.05740333342514059
12,135.0,0.21198338173071735,0.15252551027602373,0.05945787145469361
12,140.0,0.21396373229478027,0.15252551027602373,0.06143822201875654
12,145.0,0.21587506687926472,0.15252551027602373,0.06334955660324099
12,150.0,0.21772203438947954,0.15252551027602373,0.0651965241134558
12,155.0,0.21950882927109394,0.15252551027602373,0.0669833189950702
12,160.0,0.22123924888064417,0.15252551027602373,0.06871373860462043
12,165.0,0.2229167420793357,0.15252551027602373,0.07039123180331197
12,170.0,0.2245444506136426,0.15252551027602373,0.07201894033761885
12,175.0,0.22612524453060903,0.15252551027602373,0.0735997342545853
12,180.0,0.22766175263092597,0.15252551027602373,0.07513624235490224
12,185.0,0.22915638877143002,0.15252551027602373,0.07663087849540628
12,190.0,0.23061137467789034,0.15252551027602373,0.0780858644018666
12,195.0,0.23202875980935211,0.15252551027602373,0.07950324953332838
12,200.0,0.23341043871982453,0.15252551027602373,0.0808849284438008
13,0.0,-0.058381585291627,0.13995052038549116,-0.19833210567711818
13,5.0,0.041570211903173164,0.13995052038549116,-0.09838030848231799
13,10.0,0.07538298864662134,0.13995052038549116,-0.06456753173886982
13,15.0,0.09628494804015708,0.13995052038549116,-0.04366557234533408
13,20.0,0.11145454197686977,0.13995052038549116,-0.028495978408621392
13,25.0,0.12336859379335077,0.13995052038549116,-0.01658192659214039
13,30.0,0.13318050690153638,0.13995052038549116,-0.006770013483954784
13,35.0,0.14152200909797336,0.13995052038549116,0.0015714887124821941
13,40.0,0.1487769136331304,0.13995052038549116,0.00882639324763923
13,45.0,0.15519595955503965,0.13995052038549116,0.015245439169548486
13,50.0,0.16095200551489577,0.13995052038549116,0.021001485129404612
13,55.0,0.16616927811385374,0.13995052038549116,0.026218757728362574
13,60.0,0.17094006073392964,0.13995052038549116,0.030989540348438482
13,65.0,0.17533478584142148,0.13995052038549116,0.03538426545593032
13,70.0,0.17940843166860154,0.13995052038549116,0.03945791128311038
13,75.0,0.1832047369615213,0.13995052038549116,0.043254216576030124
13,80.0,0.18675907015578957,0.13995052038549116,0.04680854977029841
13,85.0,0.19010043767887333,0.13995052038549116,0.05014991729338217
13,90.0,0.1932529238670474,0.13995052038549116,0.05330240348155624
13,95.0,0.19623674523495727,0.13995052038549116,0.056286224849466104
13,100.0,0.19906903676514756,0.13995052038549116,0.0591185163796564
13,105.0,0.20176444801819576,0.13995052038549116,0.0618139276327046
13,110.0,0.20433560172408333,0.13995052038549116,0.06438508133859216
13,115.0,0.20679345125128312,0.13995052038549116,0.06684293086579196
13,120.0,0.2091475625848697,0.13995052038549116,0.06919704219937853
13,125.0,0.21140633917166995,0.13995052038549116,0.07145581878617879
13,130.0,0.21357720298433025,0.13995052038549116,0.07362668259883909
13,135.0,0.21566674165187977,0.13995052038549116,0.0757162212663886
13,140.0,0.21768082901331604,0.13995052038549116,0.07773030862782487
13,145.0,0.219624724654797,0.13995052038549116,0.07967420426930583
13,150.0,0.22150315667931458,0.13995052038549116,0.08155263629382342
13,155.0,0.22332039098815093,0.13995052038549116,0.08336987060265977
13,160.0,0.22508028962873627,0.13995052038549116,0.08512976924324511
13,165.0,0.22678636021628334,0.13995052038549116,0.08683583983079218
13,170.0,0.22844179801933756,0.13995052038549116,0.0884912776338464
13,175.0,0.23004952197840545,0.13995052038549116,0.09009900159291429
13,180.0,0.23161220567782265,0.13995052038549116,0.09166168529233149
13,185.0,0.23313230409633656,0.13995052038549116,0.0931817837108454
13,190.0,0.2346120768085262,0.13995052038549116,0.09466155642303503
13,195.0,0.23605360818755033,0.13995052038549116,0.09610308780205917
13,200.0,0.2374588250626052,0.13995052038549116,0.09750830467711405
14,0.0,0.006649444206268829,0.20894816657221676,-0.20229872236594793
14,5.0,0.09883833691684714,0.20894816657221676,-0.11010982965536963
14,10.0,0.13002499423500735,0.20894816657221676,-0.07892317233720941
14,15.0,0.14930357196999355,0.20894816657221676,-0.05964459460222321
14,20.0,0.16329499690824772,0.20894816657221676,-0.04565316966396904
14,25.0,0.17428372623061528,0.20894816657221676,-0.03466444034160149
14,30.0,0.1833335825633946,0.20894816657221676,-0.02561458400882216
14,35.0,0.19102722962742547,0.20894816657221676,-0.0179209369447913
14,40.0,0.19771867124816578,0.20894816657221676,-0.011229495324050986
14,45.0,0.20363917245382046,0.20894816657221676,-0.005308994118396304
14,50.0,0.20894816657221676,0.20894816657221676,0.0
14,55.0,0.21376023196139415,0.20894816657221676,0.004812065389177389
14,60.0,0.21816048467771604,0.20894816657221676,0.009212318105499273
14,65.0,0.22221388694558564,0.20894816657221676,0.013265720373368872
14,70.0,0.22597114703137366,0.20894816657221676,0.0170229804591569
14,75.0,0.22947260664658692,0.20894816657221676,0.020524440074370154
14,80.0,0.23275088728485738,0.20894816657221676,0.023802720712640613
14,85.0,0.2358327425464674,0.20894816657221676,0.026884575974250646
14,90.0,0.23874038622201577,0.20894816657221676,0.029792219649799
14,95.0,0.2414924646805719,0.20894816657221676,0.03254429810835513
14,100.0,0.24410478209086228,0.20894816657221676,0.03515661551864552
14,105.0,0.24659085023362776,0.20894816657221676,0.03764268366141099
14,110.0,0.2489623114758155,0.20894816657221676,0.040014144903598725
14,115.0,0.25122926847630006,0.20894816657221676,0.042281101904083296
14,120.0,0.2534005442637459,0.20894816657221676,0.044452377691529155
14,125.0,0.255483889618826,0.20894816657221676,0.046535723046609245
14,130.0,0.25748615007567976,0.20894816657221676,0.048537983503463
14,135.0,0.25941340162536325,0.20894816657221676,0.050465235053146484
14,140.0,0.26127106190646165,0.20894816657221676,0.05232289533424489
14,145.0,0.2630639820115778,0.20894816657221676,0.05411581543936106
14,150.0,0.26479652282857646,0.20894816657221676,0.0558483562563597
14,155.0,0.26647261894119356,0.20894816657221676,0.0575244523689768
14,160.0,0.268095832445221,0.20894816657221676,0.05914766587300424
14,165.0,0.2696693985317369,0.20894816657221676,0.06072123195952012
14,170.0,0.27119626430401883,0.20894816657221676,0.062248097731802066
14,175.0,0.27267912199873207,0.20894816657221676,0.0637309554265153
14,180.0,0.2741204375523221,0.20894816657221676,0.06517227098010536
14,185.0,0.27552247527397294,0.20894816657221676,0.06657430870175618
14,190.0,0.27688731924505455,0.20894816657221676,0.06793915267283779
14,195.0,0.2782168919527947,0.20894816657221676,0.06926872538057793
14,200.0,0.2795129705763441,0.20894816657221676,0.07056480400412735
15,0.0,-0.05670779235417815,0.15439293889423486,-0.211100731248413
15,5.0,0.03424012000448224,0.15439293889423486,-0.12015281888975263
15,10.0,0.06500696504552426,0.15439293889423486,-0.0893859738487106
15,15.0,0.08402602847809718,0.15439293889423486,-0.07036691041613768
15,20.0,0.0978291109497787,0.15439293889423486,-0.05656382794445616
15,25.0,0.10866991792726664,0.15439293889423486,-0.04572302096696822
15,30.0,0.11759795162429836,0.15439293889423486,-0.036794987269936505
15,35.0,0.12518803236314263,0.15439293889423486,-0.02920490653109223
15,40.0,0.1317893986252016,0.15439293889423486,-0.022603540269033273
15,45.0,0.13763020231574682,0.15439293889423486,-0.016762736578488036
15,50.0,0.14286773058619048,0.15439293889423486,-0.011525208308044377
15,55.0,0.14761501942339367,0.15439293889423486,-0.006777919470841193
15,60.0,0.15195603911278707,0.15439293889423486,-0.0024368997814477877
15,65.0,0.15595487740418462,0.15439293889423486,0.0015619385099497618
15,70.0,0.15966155996586517,0.15439293889423486,0.005268621071630314
15,75.0,0.16311588545832512,0.15439293889423486,0.008722946564090256
15,80.0,0.16635003624818812,0.15439293889423486,0.011957097353953255
15,85.0,0.16939040579807457,0.15439293889423486,0.014997466903839712
15,90.0,0.17225890887256312,0.15439293889423486,0.01786596997832826
15,95.0,0.1749739408367576,0.15439293889423486,0.020581001942522742
15,100.0,0.17755109311506923,0.15439293889423486,0.023158154220834365
15,105.0,0.18000369560239626,0.15439293889423486,0.025610756708161403
15,110.0,0.182343233944543,0.15439293889423486,0.027950295050308133
15,115.0,0.1845796748056801,0.15439293889423486,0.030186735911445245
15,120.0,0.18672172244522672,0.15439293889423486,0.03232878355099186
15,125.0,0.18877702330843915,0.15439293889423486,0.03438408441420429
15,130.0,0.1907523307798158,0.15439293889423486,0.03635939188558093
15,135.0,0.19265363905980548,0.15439293889423486,0.03826070016557062
15,140.0,0.1944862928586521,0.15439293889423486,0.04009335396441724
15,145.0,0.19625507796705022,0.15439293889423486,0.04186213907281536
15,150.0,0.19796429656973896,0.15439293889423486,0.0435713576755041
15,155.0,0.1996178302859271,0.15439293889423486,0.04522489139169225
15,160.0,0.20121919326104332,0.15439293889423486,0.046826254366808456
15,165.0,0.20277157713635785,0.15439293889423486,0.04837863824212299
15,170.0,0.20427788934337066,0.15439293889423486,0.049884950449135795
15,175.0,0.2057407858777996,0.15439293889423486,0.05134784698356473
15,180.0,0.20716269948143312,0.15439293889423486,0.05276976058719826
15,185.0,0.20854586398295877,0.15439293889423486,0.05415292508872391
15,190.0,0.20989233540934715,0.15439293889423486,0.05549939651511229
15,195.0,0.21120401036869013,0.15439293889423486,0.05681107147445527
15,200.0,0.212482642117035,0.15439293889423486,0.05808970322280013
16,0.0,-0.0699833188418863,0.13534143104001847,-0.20532474988190477
16,5.0,0.02610626667143604,0.13534143104001847,-0.10923516436858244
16,10.0,0.05861249260752625,0.13534143104001847,-0.07672893843249223
16,15.0,0.07870678476544286,0.13534143104001847,-0.05663464627457561
16,20.0,0.09329021432542643,0.13534143104001847,-0.04205121671459204
16,25.0,0.10474389833071472,0.13534143104001847,-0.03059753270930375
16,30.0,0.11417667182873178,0.13534143104001847,-0.021164759211286688
16,35.0,0.1221958521847584,0.13534143104001847,-0.013145578855260076
16,40.0,0.12917042182019298,0.13534143104001847,-0.006171009219825496
16,45.0,0.13534143104001847,0.13534143104001847,0.0
16,50.0,0.14087505910875903,0.13534143104001847,0.005533628068740554
16,55.0,0.14589073241943326,0.13534143104001847,0.010549301379414788
16,60.0,0.150477168455634,0.13534143104001847,0.015135737415615524
16,65.0,0.1547020781208486,0.13534143104001847,0.01936064708083013
16,70.0,0.15861831524762002,0.13534143104001847,0.023276884207601545
16,75.0,0.16226792848436603,0.13534143104001847,0.026926497444347552
16,80.0,0.16568491960407397,0.13534143104001847,0.0303434885640555
16,85.0,0.16889717420430936,0.13534143104001847,0.033555743164290885
16,90.0,0.1719278459847051,0.13534143104001847,0.03658641494468662
16,95.0,0.17479637027876524,0.13534143104001847,0.03945493923874677
16,100.0,0.17751921996058198,0.13534143104001847,0.04217778892056351
16,105.0,0.18011047852083154,0.13534143104001847,0.04476904748081306
16,110.0,0.18258228093783332,0.13534143104001847,0.04724084989781485
16,115.0,0.18494515733376696,0.13534143104001847,0.049603726293748485
16,120.0,0.1872083040569388,0.13534143104001847,0.051866873016920334
16,125.0,0.18937979983874878,0.13534143104001847,0.05403836879873031
16,130.0,0.19146677986130758,0.13534143104001847,0.05612534882128911
16,135.0,0.19347557720276584,0.13534143104001847,0.05813414616274737
16,140.0,0.19541183873261964,0.13534143104001847,0.06007040769260116
16,145.0,0.19728062080271108,0.13534143104001847,0.06193918976269261
16,150.0,0.19908646881862083,0.13534143104001847,0.06374503777860235
16,155.0,0.20083348384403713,0.13534143104001847,0.06549205280401865
16,160.0,0.20252537869400886,0.13534143104001847,0.06718394765399038
16,165.0,0.2041655254468918,0.13534143104001847,0.06882409440687332
16,170.0,0.2057569959036816,0.13534143104001847,0.07041556486366313
16,175.0,0.2073025962148554,0.13534143104001847,0.07196116517483692
16,180.0,0.20880489665546456,0.13534143104001847,0.07346346561544609
16,185.0,0.2102662573420542,0.13534143104001847,0.07492482630203573
16,190.0,0.21168885053756328,0.13534143104001847,0.07634741949754481
16,195.0,0.21307468007342364,0.13534143104001847,0.07773324903340517
16,200.0,0.21442559832472022,0.13534143104001847,0.07908416728470175
17,0.0,-0.05885842219284891,0.15959525579429645,-0.21845367798714538
17,5.0,0.03525733876404868,0.15959525579429645,-0.12433791703024777
17,10.0,0.06709583794654131,0.15959525579429645,-0.09249941784775514
17,15.0,0.08677736313191467,0.15959525579429645,-0.07281789266238178
17,20.0,0.1010612271226577,0.15959525579429645,-0.058534028671638746
17,25.0,0.1122796352379482,0.15959525579429645,-0.04731562055634825
17,30.0,0.12151864538621081,0.15959525579429645,-0.038076610408085645
17,35.0,0.12937309972094627,0.15959525579429645,-0.030222156073350187
17,40.0,0.13620440120985514,0.15959525579429645,-0.023390854584441317
17,45.0,0.1422486486222387,0.15959525579429645,-0.017346607172057743
17,50.0,0.14766860765067846,0.15959525579429645,-0.01192664814361799
17,55.0,0.1525812514905237,0.15959525579429645,-0.007014004303772747
17,60.0,0.1570734752348682,0.15959525579429645,-0.002521780559428255
17,65.0,0.1612115989034389,0.15959525579429645,0.0016163431091424374
17,70.0,0.1650473906315929,0.15959525579429645,0.005452134837296452
17,75.0,0.16862203532528958,0.15959525579429645,0.009026779530993123
17,80.0,0.1719688363099779,0.15959525579429645,0.012373580515681437
17,85.0,0.17511510637112337,0.15959525579429645,0.015519850576826921
17,90.0,0.1780835235965572,0.15959525579429645,0.01848826780226076
17,95.0,0.18089312408881225,0.15959525579429645,0.021297868294515798
17,100.0,0.18356004234438017,0.15959525579429645,0.023964786550083716
17,105.0,0.1860980725578641,0.15959525579429645,0.026502816763567638
17,110.0,0.18851910043688402,0.15959525579429645,0.02892384464258757
17,115.0,0.19083343979907802,0.15959525579429645,0.031238184004781566
17,120.0,0.19305009808593154,0.15959525579429645,0.03345484229163509
17,125.0,0.1951769880795553,0.15959525579429645,0.03558173228525885
17,130.0,0.1972210983946917,0.15959525579429645,0.037625842600395254
17,135.0,0.19918863201854448,0.15959525579429645,0.03959337622424802
17,140.0,0.20108511982542016,0.15959525579429645,0.0414898640311237
17,145.0,0.20291551430209193,0.15959525579429645,0.04332025850779547
17,150.0,0.20468426748467572,0.15959525579429645,0.045089011690379266
17,155.0,0.20639539619484576,0.15959525579429645,0.046800140400549306
17,160.0,0.2080525369808477,0.15959525579429645,0.04845728118655124
17,165.0,0.20965899265347793,0.15959525579429645,0.050063736859181474
17,170.0,0.21121777191432117,0.15959525579429645,0.05162251612002472
17,175.0,0.21273162327130485,0.15959525579429645,0.053136367477008395
17,180.0,0.21420306420216634,0.15959525579429645,0.054607808407869884
17,185.0,0.21563440634310843,0.15959525579429645,0.05603915054881198
17,190.0,0.21702777733552342,0.15959525579429645,0.057432521541226966
17,195.0,0.21838513984913271,0.15959525579429645,0.05878988405483626
17,200.0,0.21970830820845205,0.15959525579429645,0.0601130524141556
18,0.0,-0.05934621603021362,0.14722112904811616,-0.20656734507832977
18,5.0,0.037324889526133255,0.14722112904811616,-0.10989623952198291
18,10.0,0.07002783836204593,0.14722112904811616,-0.07719329068607023
18,15.0,0.0902437382215443,0.14722112904811616,-0.056977390826571855
18,20.0,0.1049154245529549,0.14722112904811616,-0.04230570449516126
18,25.0,0.11643842456975438,0.14722112904811616,-0.030782704478361775
18,30.0,0.12592828382603655,0.14722112904811616,-0.02129284522207961
18,35.0,0.13399599508248014,0.14722112904811616,-0.013225133965636016
18,40.0,0.14101277378784466,0.14722112904811616,-0.0062083552602714975
18,45.0,0.14722112904811616,0.14722112904811616,0.0
18,50.0,0.15278824582029346,0.14722112904811616,0.005567116772177305
18,55.0,0.15783427324836594,0.14722112904811616,0.01061314420024978
18,60.0,0.1624484657210926,0.14722112904811616,0.015227336672976433
18,65.0,0.16669894391839277,0.14722112904811616,0.01947781487027661
18,70.0,0.17063888153643278,0.14722112904811616,0.023417752488316623
18,75.0,0.1743105816958678,0.14722112904811616,0.027089452647751644
18,80.0,0.177748251943416,0.14722112904811616,0.030527122895299852
18,85.0,0.18097994663617917,0.14722112904811616,0.03375881758806301
18,90.0,0.18402895959657598,0.14722112904811616,0.03680783054845982
18,95.0,0.18691484377789122,0.14722112904811616,0.039693714729775065
18,100.0,0.18965417174562899,0.14722112904811616,0.04243304269751283
18,105.0,0.1922611122216802,0.14722112904811616,0.04503998317356406
18,110.0,0.19474787362346901,0.14722112904811616,0.04752674457535286
18,115.0,0.19712504979992607,0.14722112904811616,0.04990392075180991
18,120.0,0.1994018927543055,0.14722112904811616,0.05218076370618935
18,125.0,0.2015865301093018,0.14722112904811616,0.05436540106118565
18,130.0,0.20368614022809867,0.14722112904811616,0.05646501117998251
18,135.0,0.20570709451570454,0.14722112904811616,0.058485965467588386
18,140.0,0.20765507401563937,0.14722112904811616,0.06043394496752322
18,145.0,0.20953516568004324,0.14722112904811616,0.06231403663192708
18,150.0,0.21135194242262298,0.14722112904811616,0.06413081337450682
18,155.0,0.21310953012610126,0.14722112904811616,0.0658884010779851
18,160.0,0.2148116640749378,0.14722112904811616,0.06759053502682164
18,165.0,0.21646173675481073,0.14722112904811616,0.06924060770669457
18,170.0,0.2180628385568036,0.14722112904811616,0.07084170950868746
18,175.0,0.21961779261380385,0.14722112904811616,0.07239666356568769
18,180.0,0.2211291847557893,0.14722112904811616,0.07390805570767314
18,185.0,0.22259938938238347,0.14722112904811616,0.07537826033426731
18,190.0,0.22403059190274124,0.14722112904811616,0.07680946285462509
18,195.0,0.2254248082751876,0.14722112904811616,0.07820367922707144
18,200.0,0.22678390208510912,0.14722112904811616,0.07956277303699297
19,0.0,-0.09922967307326445,0.08522104748693293,-0.1844507205601974
19,5.0,-0.002988392751073576,0.08522104748693293,-0.0882094402380065
19,10.0,0.029569150148286576,0.08522104748693293,-0.05565189733864635
19,15.0,0.049695164784679516,0.08522104748693293,-0.03552588270225342
19,20.0,0.06430161692872284,0.08522104748693293,-0.020919430558210092
19,25.0,0.07577338264803604,0.08522104748693293,-0.009447664838896891
19,30.0,0.08522104748693296,0.08522104748693293,2.7755575615628914e-17
19,35.0,0.09325288757111731,0.08522104748693293,0.00803184008418438
19,40.0,0.10023846782754824,0.08522104748693293,0.015017420340615303
19,45.0,0.10641921910276013,0.08522104748693293,0.021198171615827197
19,50.0,0.11196158300533486,0.08522104748693293,0.02674053551840193
19,55.0,0.11698517446447594,0.08522104748693293,0.03176412697754301
19,60.0,0.12157885102038733,0.08522104748693293,0.0363578035334544
19,65.0,0.12581043047047744,0.08522104748693293,0.0405893829835445
19,70.0,0.1297328500866337,0.08522104748693293,0.04451180259970078
19,75.0,0.1333882248986788,0.08522104748693293,0.048167177411745865
19,80.0,0.13681061035755515,0.08522104748693293,0.05158956287062222
19,85.0,0.140027936083293,0.08522104748693293,0.05480688859636007
19,90.0,0.14306339232783244,0.08522104748693293,0.05784234484089951
19,95.0,0.1459364451068704,0.08522104748693293,0.06071539761993747
19,100.0,0.14866359329991347,0.08522104748693293,0.06344254581298053
19,105.0,0.15125894263097783,0.08522104748693293,0.0660378951440449
19,110.0,0.1537346472356434,0.08522104748693293,0.06851359974871046
19,115.0,0.1561012538597943,0.08522104748693293,0.07088020637286135
19,120.0,0.15836797336983763,0.08522104748693293,0.0731469258829047
19,125.0,0.16054289725091375,0.08522104748693293,0.07532184976398082
19,130.0,0.16263317194931012,0.08522104748693293,0.07741212446237719
19,135.0,0.16464514054108798,0.08522104748693293,0.07942409305415504
19,140.0,0.16658445881034928,0.08522104748693293,0.08136341132341635
19,145.0,0.16845619109130305,0.08522104748693293,0.08323514360437012
19,150.0,0.17026488996527567,0.08522104748693293,0.08504384247834273
19,155.0,0.17201466297022694,0.08522104748693293,0.086793615483294
19,160.0,0.1737092287825566,0.08522104748693293,0.08848818129562366
19,165.0,0.17535196480405657,0.08522104748693293,0.09013091731712364
19,170.0,0.17694594768511662,0.08522104748693293,0.09172490019818369
19,175.0,0.1784939880062305,0.08522104748693293,0.09327294051929758
19,180.0,0.17999866010009413,0.08522104748693293,0.0947776126131612
19,185.0,0.18146232780912386,0.08522104748693293,0.09624128032219093
