day_index,split_code,intercept,incentive,wip,no_of_workers,over_time,smv,style_change,series
28,0,0.9005116447974996,-0.044166204371070536,0.3669165243932406,0.3940328579861285,-0.047586950703178144,-0.3047906784691998,0.029407126236349272,12__1
29,0,0.9138163534023486,-0.04406849622962842,0.3681039314959893,0.3938898347296564,-0.04759890216468651,-0.30432576590960564,0.02940279227138171,12__1
30,0,0.9250674229187829,-0.044089676486840916,0.36915853927937736,0.39374920069093716,-0.04774622116305899,-0.3038835036685056,0.02939045553159136,12__1
31,0,0.9227727512893567,-0.04492289996068914,0.36914280909068087,0.39368371636399413,-0.04775218911080243,-0.3039564568573171,0.029401125975028766,12__1
32,0,0.9212395219157835,-0.04547162911476144,0.36912700179569224,0.39364142720756495,-0.04775127101215256,-0.30400703655774747,0.029408490792221884,12__1
33,0,0.9202171084275238,-0.045844141951538964,0.36913054827386055,0.3936100954351662,-0.04775411729964801,-0.30403743289002366,0.02941324298344917,12__1
34,0,0.9269618554057313,-0.044618522005161684,0.36926670684860996,0.39370402592218134,-0.04774527832590346,-0.3038478709319557,0.029396867264224934,12__1
35,0,0.9336014816861253,-0.0433821507095083,0.36933058772581245,0.39381139061281595,-0.04773586799714228,-0.30367248639141986,0.029380363081991066,12__1
36,0,0.9397467915896153,-0.0422639611401917,0.3694535534700715,0.3938987173406976,-0.047727780386282836,-0.30350265571481266,0.029365519538481415,12__1
37,0,0.9384610342584312,-0.042750261708126375,0.3694657396614063,0.39385611015644034,-0.047731542676115034,-0.3035388657704432,0.029371661513875363,12__1
38,0,0.9443266894549723,-0.04189245574517995,0.36992347879879867,0.39386593146450316,-0.04778447414270036,-0.3033150286299425,0.029356361791686728,12__1
39,0,0.9569822552285135,-0.042327707343224046,0.3712020244586201,0.39368291731354965,-0.04780134929614942,-0.302889789389515,0.029359277842052854,12__1
40,0,0.968958407138782,-0.04277348171062839,0.3725304925345364,0.3934890653961485,-0.04780885270591581,-0.30247632368170096,0.029363322266133363,12__1
41,1,0.9680412260065,-0.04313212032577329,0.3725080053654803,0.39346266694534043,-0.04781170299212435,-0.3025059867191203,0.029367742934605003,12__1
42,1,0.9786180686844675,-0.04368056762831967,0.3737411202768344,0.39326854207086087,-0.04794367860741532,-0.30209911470581824,0.029364449985202986,12__1
43,1,0.978221764253839,-0.04383915406840255,0.373731250614985,0.3932567896235697,-0.04794508363270717,-0.3021117662110559,0.02936638258836338,12__1
44,1,0.9779537351714833,-0.043946813847631584,0.3737274790662547,0.39324828335016365,-0.04794605388439504,-0.30211982736861787,0.029367694853955805,12__1
45,1,0.983871521216009,-0.04297646229727662,0.37408232152180876,0.39329161641750215,-0.04793707616788789,-0.3019378370029259,0.029355625709642584,12__1
46,1,0.989600901260229,-0.04203151064617616,0.3744143384261524,0.39333667943078005,-0.047928293249151994,-0.30176462276792854,0.02934390804227369,12__1
47,1,0.9891020849224269,-0.042234566628241994,0.37440668464401766,0.39332055572398944,-0.047930105380321934,-0.3017793470579704,0.02934636336367811,12__1
48,1,0.9883011787328402,-0.04252428454524717,0.37435809254284963,0.3933035742729607,-0.047923575118098576,-0.3018101294448712,0.029350456522458084,12__1
49,1,0.9853525034189154,-0.04370081590978295,0.3742766058126446,0.3932151769714109,-0.0479346312195159,-0.30189988731362716,0.029364519886370483,12__1
50,2,0.9826612145391296,-0.0447866074597341,0.37425668935116907,0.3931241237195453,-0.047945129560638886,-0.30197338550370584,0.029377533505354225,12__1
51,2,0.985642459240508,-0.0443260850450112,0.3743838066001023,0.3931550454014909,-0.047939917823632855,-0.30189452273656453,0.02937190735288114,12__1
52,2,0.9885975328161676,-0.04386148401870785,0.3744924128849333,0.393189569394054,-0.04793460047750552,-0.3018193998102156,0.029366236663896723,12__1
53,2,0.9914635646020267,-0.043409863757174406,0.3745973785998528,0.3932235574721337,-0.047929452757317074,-0.30174726321706136,0.029360746964526247,12__1
54,2,0.9893704498925933,-0.04484153729097694,0.3747235896178923,0.39308609137918077,-0.04794293779455552,-0.30179454968960967,0.029377744467719076,12__1
55,2,0.9873316536144205,-0.04565860259927972,0.3746823282390678,0.39302045398024593,-0.0479505865214357,-0.3018508920598587,0.029387383793291515,12__1
56,2,0.9852174096583958,-0.04648519339157767,0.3745930200245275,0.39296130868066004,-0.04795804784427679,-0.301914908024017,0.029397052940212616,12__1
57,2,0.9832933141639512,-0.04724499847538854,0.3745487948752969,0.3929005116045371,-0.047965109299090355,-0.3019674620903713,0.029405966550358553,12__1
58,2,0.9834386713299255,-0.04717542112948673,0.37451453676711743,0.392912232180961,-0.047964248803722964,-0.30196863428039084,0.02940510358326393,12__1
0,0,1.0994393153218676,-0.00859633682158688,0.39791694674742856,0.38036812517612745,-0.04799125453706795,-0.30084787599292806,0.02986205324797346,1__0
1,0,1.2711540870605482,-0.012598131886228613,0.38995763963530533,0.3721347900151296,-0.04805465483955331,-0.30151568297402304,0.029992074715638625,1__0
2,0,1.4210345701308371,-0.016086370009950772,0.3829979049003655,0.36494547533598853,-0.04811039588392904,-0.3021023031271452,0.03010516577875646,1__0
3,0,1.6140411328940474,-0.020356257135981923,0.37393481599881956,0.35572187048840287,-0.04798845261374038,-0.3029450795029185,0.03026277776064201,1__0
4,0,1.7335768651538046,-0.02305741138446369,0.3683330970228823,0.34999559709451145,-0.047968437942385526,-0.3034473443487404,0.030356431448144643,1__0
5,0,1.8543141194805972,-0.02578076893036508,0.3626616575151475,0.34420863217492403,-0.04794857306788187,-0.3039586267741273,0.030450590108358527,1__0
6,0,1.9549568907195214,-0.028046408196176337,0.35792201601203216,0.3393819721912723,-0.04793233113383127,-0.3043883982389871,0.030528683900744293,1__0
7,0,2.120995220140318,-0.03162350923291288,0.35002234468171955,0.33144132978285246,-0.04776691654801546,-0.305161989605966,0.030665728201942508,1__0
8,0,2.135837666170545,-0.031957184994033924,0.34931977330771546,0.330728400958954,-0.047765548568459895,-0.3052261610119939,0.03067705678584794,1__0
9,0,2.210195677081487,-0.03362478764303285,0.34578905417615535,0.3271541973084683,-0.047758970696002066,-0.305550894926828,0.030733455243516915,1__0
10,0,2.309364083314045,-0.036433375200323505,0.3510945403628724,0.30326021680145776,-0.04787700240744592,-0.300737565535286,0.031045122944304355,1__0
11,0,2.3199328577421943,-0.03666512439304959,0.3505210641980836,0.30288152829497184,-0.04787529273564221,-0.300820456129893,0.0310514165084037,1__0
12,0,2.329266374016022,-0.036869197290263805,0.3500131656642151,0.30254639037687014,-0.047873825858373534,-0.3008940483454732,0.03105692593092223,1__0
13,0,2.3377058970326225,-0.03705316428088524,0.34955254154485527,0.3022426801810337,-0.04787254021642606,-0.30096096108680953,0.03106186161124312,1__0
14,0,2.261195849778066,-0.03552361171108517,0.35379259787222583,0.30497872901163803,-0.048006888040113785,-0.3003002209112365,0.03100980373207131,1__0
15,0,2.193271910168915,-0.03500427270914568,0.36465664673943443,0.2940649275766304,-0.04860933044448641,-0.29592276011306967,0.031102676658905676,1__0
16,0,2.14129552234741,-0.03384427323412698,0.36726740341691616,0.29642197227441835,-0.04859118959658168,-0.29564036600463345,0.031068821293695773,1__0
17,0,2.2111918635702175,-0.03539857492849321,0.3637419219161103,0.29324803022800267,-0.048615859082434494,-0.2960243853362593,0.031113879367685296,1__0
18,0,2.230443079564199,-0.03578226594219383,0.36231947356295763,0.2932233769969216,-0.04860137229698455,-0.29636860611809196,0.031116729260028758,1__0
19,0,2.2107685045788616,-0.03535862202395254,0.36376316801709657,0.29325801731076956,-0.04858511259095194,-0.2960290197167826,0.031115847402502252,1__0
20,0,2.246374711506048,-0.03612223914523298,0.3611454676316938,0.2931884349028204,-0.04861468507723455,-0.29664431279636255,0.031117264166248014,1__0
21,0,2.2353092688768084,-0.03588591245636332,0.36196056721541575,0.2932122659610472,-0.048605447886310875,-0.29645286455861575,0.03111688124848968,1__0
22,0,2.275090939489066,-0.03654993049091324,0.35712882709614324,0.2967391479831018,-0.048546965604184054,-0.29814760787661404,0.03107815353134233,1__0
23,0,2.294170377295916,-0.03681537391393373,0.35427476633974814,0.2994494444728326,-0.048493001022204184,-0.2992440743749811,0.031048240729210683,1__0
24,0,2.2235936345294123,-0.035837888231123174,0.36481906240280415,0.28947360839596037,-0.0486916004746867,-0.29519928896943926,0.03115877749198974,1__0
25,0,2.3172008576585017,-0.037865842137269685,0.3585376469225315,0.28790789906740255,-0.04880404709911425,-0.2964710036818954,0.031174068683797074,1__0
26,0,2.3314387425619323,-0.03817280961001671,0.3575794082883206,0.28766746287803385,-0.0488211951755479,-0.2966650356243514,0.03117630012907685,1__0
27,0,2.318414915833343,-0.03792442080174111,0.35878184687788567,0.2872686855222008,-0.04882127078022998,-0.2963154659013845,0.031181150220354555,1__0
28,0,2.3139241740747925,-0.037828236037916504,0.35908242542821484,0.28735272510721716,-0.04881566215362765,-0.29625572956205365,0.03118043435525954,1__0
29,0,2.316515592885212,-0.03788345057032555,0.3589084169946533,0.2873038061196979,-0.04881890680123351,-0.2962903229870032,0.031180828935570913,1__0
30,0,2.347181327665252,-0.03853334228212328,0.3568425568883683,0.2867198153355907,-0.04885740078395373,-0.29670115905266964,0.03118527493516094,1__0
31,0,2.3375459273984722,-0.03835554527677981,0.35775755284798383,0.2863962443522735,-0.0488582565769999,-0.29643165651657255,0.031189499171474858,1__0
32,0,2.2969601898109655,-0.03761081348025573,0.3616146316738272,0.2850499750150928,-0.04886151634837889,-0.2952977481609862,0.031207466811891873,1__0
33,0,2.2631812126404265,-0.036994515594570745,0.36482734882946594,0.2839435870576625,-0.048863937575680076,-0.2943550909331876,0.03122256869771045,1__0
34,0,2.246919072365721,-0.03669953994787673,0.3663752730219614,0.2834178326889673,-0.04886496052441675,-0.29390179748723383,0.03122991136343684,1__0
35,0,2.3844603067585846,-0.04005795003245097,0.36243996068782175,0.27004767725692513,-0.04931186009036858,-0.29286647185345155,0.031360081231766236,1__0
36,1,2.3601784989143937,-0.03973597309019805,0.36483856701043066,0.2691840612141814,-0.04942119452182827,-0.29212766239640253,0.03136577771542565,1__0
37,1,2.3465458722802706,-0.039517337469455405,0.36525974704107084,0.27053320974141376,-0.04948548185960728,-0.2921960020254399,0.03134614254332901,1__0
38,1,2.3335086251251727,-0.03930958241436727,0.3656689478685297,0.2718203844307577,-0.0495466111047268,-0.2922590860189864,0.03132758500381167,1__0
39,1,2.288061228627075,-0.03859005679029644,0.3671180491291243,0.2762966585025404,-0.04975846863466652,-0.2924709793047787,0.03126367088748903,1__0
40,2,2.2519405869298783,-0.03802197331632662,0.36828797079165665,0.2798456450770313,-0.049925853941928194,-0.2926329423611467,0.0312134979468069,1__0
41,2,2.2187354531558734,-0.037503256983973055,0.3693803832867383,0.2831001206624908,-0.05007880412774628,-0.29277584175819255,0.031167955360018075,1__0
42,2,2.2102515466140624,-0.037293980265789575,0.36963519407152784,0.28394066713305066,-0.05004111513445247,-0.29283970879851917,0.03116102421773794,1__0
43,2,2.20283708265976,-0.03711235331069046,0.36986190307658523,0.284673361497266,-0.050008284213912894,-0.2928939886920869,0.03115507106714583,1__0
44,2,2.1804659105424222,-0.03656820735005814,0.37055817368127353,0.2868782964129536,-0.04990955198385127,-0.29305308555675447,0.031137426566468458,1__0
45,2,2.1868041130558606,-0.036721270340547,0.3703574094753963,0.28625524444672873,-0.04993743155282692,-0.293009347100987,0.031142334864383576,1__0
46,2,2.160980066449274,-0.18757236740418487,0.3914615455963294,0.29082598669013493,-0.04844789026142752,-0.2901833601992144,0.0326320967466101,1__0
47,2,2.1663821369840375,-0.18798623093298406,0.39132262443959426,0.29030162604220566,-0.048468899932279166,-0.29014272442283634,0.03263896760074197,1__0
48,2,2.1620998808734413,-0.1876862491927728,0.3914443327682902,0.2907128516565651,-0.04847568902444858,-0.2901652101985342,0.032632246348060966,1__0
0,0,0.9106593700241989,-0.0030067287636413795,0.4082155225130514,0.3898483473239618,-0.04790385892962423,-0.2997202253324947,0.029694838193862098,1__1
1,0,0.9346849524974336,-0.0008419736708080898,0.41051825912960854,0.38957126778910484,-0.047874788800506156,-0.2989504978799632,0.029660542387894468,1__1
2,0,0.9212119711531036,-0.0023493222804670507,0.40915674644827427,0.38969815535552726,-0.04789666612110509,-0.29935332946418647,0.029683024005394097,1__1
3,0,0.9090718424318925,-0.003696116701973681,0.4078851435361455,0.3898230183853352,-0.047916044580985355,-0.29972152495647375,0.02970316552393583,1__1
4,0,0.8998446114200667,-0.0049253883886335986,0.4069238690048326,0.38991817879885904,-0.047938647120265306,-0.2999971141419192,0.029719965343664126,1__1
5,0,0.8921156610157189,-0.005956415251877055,0.40612131077681707,0.3899964961457095,-0.047957607499367005,-0.3002275479890306,0.029734034932344073,1__1
6,0,0.887768764813185,-0.00653617700823415,0.4056682091097989,0.390040545631948,-0.04796826220711763,-0.30035729676645606,0.02974193842767556,1__1
7,0,0.8825980304068526,-0.007073257381595611,0.4050838451290683,0.39010186564178534,-0.047979088447246014,-0.30051797470748587,0.029749908075281353,1__1
8,0,0.8782075937980421,-0.007658576747539856,0.4045907145153709,0.390154524482869,-0.047989678516773965,-0.30065304005880755,0.029757875730528283,1__1
9,0,0.8756709593440286,-0.008005443750897491,0.4043415406378001,0.3901757065664296,-0.047994605466406215,-0.3007273344427553,0.02976265565866889,1__1
10,0,0.8739272826216109,-0.008246071635777149,0.40417348267477365,0.39018911029898035,-0.04799909567984002,-0.3007776020890144,0.029765877254251474,1__1
11,0,0.8718701559186921,-0.00845595866344253,0.4039655782181585,0.39020606516275297,-0.0480035565873067,-0.3008385365432128,0.029768984006851438,1__1
12,0,0.8728462791625629,-0.008320541130173036,0.4040649538717077,0.3901974651719905,-0.048001060441875215,-0.30080981929320305,0.02976717843030935,1__1
13,0,0.8930904102901588,-0.005737809353803708,0.40371433231463844,0.3902521503815386,-0.04796150983137954,-0.2997446534546098,0.029735336704535723,1__1
14,0,0.858531319411779,-0.0019372672458440208,0.3981199906759211,0.3916708961903103,-0.047913180578937564,-0.3022321312921513,0.029713548661515113,1__1
15,0,0.8372764232992294,-0.0007625837131608566,0.3951319397030451,0.39200122254393044,-0.04792338773243657,-0.3027745378831879,0.02971395556929592,1__1
16,0,0.8397796255204703,-0.0008389196301368921,0.39549028597788083,0.39196341697608555,-0.047921464352967756,-0.302711610330228,0.02971329565608479,1__1
17,0,0.8313914561885659,-0.0018785484699278506,0.3944949020008346,0.392052017648682,-0.04794763449399977,-0.3028784715635797,0.029727093879377352,1__1
18,0,0.8217777608365519,-0.003537476143109058,0.3933349150239453,0.3921631725745404,-0.04797682535039561,-0.30306694734256767,0.02974761961431891,1__1
19,0,0.8121800093864735,-0.00516783875036581,0.3920693054373434,0.39225243722430914,-0.04800635206713394,-0.3032565054148767,0.02976843527955193,1__1
20,0,0.8153037773632399,-0.0048570056177333265,0.39251045990047184,0.3922135172954867,-0.04799938138660831,-0.303186918118322,0.029763765682366456,1__1
21,0,0.8214437686779164,-0.004427333856210311,0.3934354444036944,0.39212421523926216,-0.04799735751389949,-0.30303755238954866,0.029755588269889978,1__1
22,0,0.816765500460007,-0.005359503910864368,0.3927709858806592,0.3921870564732263,-0.04800497471680736,-0.30313780937526463,0.02976741759559305,1__1
23,0,0.8063267405137591,-0.007490942680995179,0.3915015239233289,0.39227185034809475,-0.04802359678213785,-0.30333718009537625,0.029794191184105576,1__1
24,0,0.7967305603786881,-0.00946426084550776,0.39039493170937334,0.3923326548707627,-0.04804118117456081,-0.3035136319305814,0.029818867780180135,1__1
25,0,0.9045647377423134,0.027699971987931,0.40238980463553936,0.39182870653045476,-0.04815079339102512,-0.3016974197272616,0.02936747115223915,1__1
26,0,0.9895224592825078,0.05070252705087781,0.4430411656900031,0.38375299037774135,-0.04808177155146252,-0.29686205235023055,0.029091572726710573,1__1
27,0,1.0854651408205944,0.08454256246217928,0.4517150768224055,0.38355218391304735,-0.04774241973192819,-0.2957272406145117,0.028719825306509548,1__1
28,0,1.0751944412866936,0.0821786868915904,0.4506440805067729,0.38359465090528266,-0.04776573070410637,-0.2958846586165305,0.028747981822035397,1__1
29,0,1.1634232081408526,0.11356108876112858,0.45844675923448874,0.38349858300021966,-0.047450235216721766,-0.2948612709615583,0.028405122861528093,1__1
30,0,1.151109893292087,0.11078247949312499,0.45714151145308807,0.3835775192079345,-0.047476237950437844,-0.29506061508895626,0.02843789477558413,1__1
31,0,1.1401350292830874,0.10833255292695174,0.4558807711811048,0.38369604642444605,-0.047498554287264565,-0.29525561229702607,0.028466431423814012,1__1
32,0,1.139964986595321,0.10831250902047729,0.455861497637974,0.3836972233340022,-0.04749815268564924,-0.2952589880797873,0.02846675545509789,1__1
33,0,1.1241217232997507,0.10562538886616801,0.4538796592263204,0.38394455465697985,-0.046728603663509685,-0.29583632142998756,0.028556372299249948,1__1
34,0,1.1996528664939627,0.12839609019062476,0.4621534876558106,0.3829437518625011,-0.05062267100332454,-0.2932562891880538,0.02801669591005543,1__1
35,0,1.2581170692210049,0.15355546258341432,0.46719121605107106,0.3824283177488113,-0.05379139326134722,-0.29144651901610485,0.02751524599862652,1__1
36,0,1.328954822928488,0.18003993937670962,0.47266158194195546,0.3825500534882346,-0.05317498926386017,-0.2908029062325393,0.027259346669279916,1__1
37,0,1.3976985473944759,0.20565837441151683,0.4780146832485866,0.3826799552476836,-0.052580129554421325,-0.290170165556179,0.027012224905963878,1__1
38,0,1.4633751960145556,0.23005697679205434,0.4831542695331999,0.38281980591982967,-0.052014934700666024,-0.28955974113646765,0.02677726918925503,1__1
39,0,1.5260975918782271,0.25324733020445744,0.4882665353847429,0.3829246180904562,-0.05147910273352881,-0.2889511222598423,0.02655432139417233,1__1
40,1,1.5044167765618637,0.25230810520296254,0.4859849105683553,0.3829608937401975,-0.051496111093081456,-0.2893604585430501,0.026574142657731736,1__1
41,1,1.4880482965040127,0.25040880629802204,0.48828767277508395,0.3820028134779088,-0.05153535944500228,-0.289216580538913,0.026599791452559366,1__1
42,1,1.4198736314203164,0.2832077981091498,0.4796513437186008,0.38577713247630907,-0.05128853879306029,-0.2919911649233422,0.02572851913689274,1__1
43,1,1.4024879877953367,0.2915947624082957,0.47733789812237487,0.3867641964490082,-0.051224918375055856,-0.29271087324234035,0.025505915432023622,1__1
44,1,1.3547483687628172,0.30483374528842844,0.47094671329255344,0.38821425484247907,-0.05128802535833593,-0.29488818960258295,0.02427127261460985,1__1
45,1,1.3241360613433613,0.3114265923866466,0.4662817505503295,0.3890795154603383,-0.051364217856051796,-0.2962999393455473,0.023435606351027812,1__1
46,1,1.3062568590996262,0.313555926926228,0.46343025259992593,0.3893801814552404,-0.051383527452879996,-0.2971145321760345,0.02345842570687345,1__1
47,2,1.289325729764431,0.3114739723907843,0.461116248116595,0.38962694568106593,-0.05145582741356701,-0.29784639796238754,0.02351743381388323,1__1
48,2,1.2748757381143239,0.3103136054674323,0.4590791683081681,0.38974930340265085,-0.05151142299714466,-0.2984561112611156,0.023563020733391414,1__1
49,2,1.259560071578099,0.31054445937780206,0.45646537452304764,0.3899766795196209,-0.051549398513793004,-0.29916642353743667,0.023598013701234183,1__1
50,2,1.245228455052772,0.3105522777933828,0.4547036309277685,0.39002171540455827,-0.051589246453510575,-0.29974935697315924,0.02363152766846148,1__1
51,2,1.2340703107952582,0.3084728524202825,0.45370646654870417,0.38998151029620304,-0.05166221765675672,-0.30015591171860184,0.02367533186917889,1__1
52,2,1.2258516266770962,0.3073157916894705,0.45294853199580715,0.38995257633614017,-0.05170029084371516,-0.30046025563144574,0.023704694540437356,1__1
53,2,1.2177915625774567,0.3061932833734041,0.4521422866358451,0.38988246206983385,-0.05173908385396534,-0.30075328265340706,0.023733948814864007,1__1
54,2,1.2121895789462467,0.3049432915870289,0.4514091049807722,0.3898748185837517,-0.051771169988845255,-0.30097645273055756,0.02375877243004251,1__1
55,2,1.2018411458902762,0.30550354060116586,0.45018828710714315,0.38981600484137,-0.05179334878223558,-0.3013727930704014,0.023777703642816776,1__1
0,0,0.9792762354639195,0.1822915649181945,0.542754654736353,0.3852240216049935,-0.047912432179881156,-0.3000867145327409,0.029727816399243906,2__0
1,0,1.0603671744739056,0.18356360955800166,0.5386237149393505,0.3804867317864656,-0.04791081652522879,-0.2999863161518072,0.029745723854908042,2__0
2,0,1.130893558494496,0.18468146726480106,0.5349729766437584,0.3764296248646519,-0.047906267015113586,-0.30001084942983147,0.029760620796695322,2__0
3,0,1.1958190891397908,0.18570913124568178,0.5316075144260811,0.37269413044318883,-0.04790230201553036,-0.3000354608789456,0.029774204319282446,2__0
4,0,1.2528963699596316,0.18665340047401285,0.5286224704504909,0.3694164195117733,-0.04786462995003365,-0.30007348108233023,0.02978823429544737,2__0
5,0,1.3052596439518107,0.18751829214840962,0.5258796430371735,0.3664088589619224,-0.04783024887502184,-0.3001102368659765,0.02980098023456279,2__0
6,0,1.3619808137733513,0.1884535546817979,0.5229035487960012,0.3631503535644298,-0.04779321437277557,-0.30015222227113153,0.02981464193639186,2__0
7,0,1.4052714697700663,0.18916605849317497,0.5206280823858522,0.3606628796941519,-0.04776511769774649,-0.30018602808150374,0.02982495110861444,2__0
8,0,1.445023479028184,0.18981905097544566,0.5185346719091971,0.35837822850440093,-0.0477394818021914,-0.3002187839173325,0.029834303132340007,2__0
9,0,1.5028766108333982,0.19076743368326543,0.5154819670697496,0.3550524795970205,-0.04770242461197493,-0.30026908649602835,0.02984773782578002,2__0
10,0,1.5294245074149615,0.19120169015692184,0.5140782048533996,0.35352596938884134,-0.04768554129790845,-0.3002934396137214,0.02985381795120934,2__0
11,0,1.4453681230422433,0.18986103848379554,0.5185162734119672,0.3583654957797688,-0.047712751179828226,-0.3002228034154622,0.02983648364297656,2__0
12,0,1.5721112126779828,0.19165271269462322,0.5104735479970365,0.3548180105965179,-0.0475380343107293,-0.30139790773481817,0.029821724112950712,2__0
13,0,1.6154012761639733,0.19209940285217617,0.5065871790237508,0.3567626378155469,-0.047344534277044374,-0.30270143648730274,0.029783899464086383,2__0
14,0,1.5839963232954735,0.1918335843208365,0.510041426848188,0.35363254585063686,-0.047584146236726424,-0.30125568476984055,0.029827472152211192,2__0
15,0,1.5662272165791562,0.1915335506285774,0.5109107182640951,0.35488397719329184,-0.0475862262054637,-0.30129925035161376,0.02982130611340057,2__0
16,0,1.6594729596301594,0.19310359838605937,0.5063346679055735,0.34831859835860596,-0.04757572860425965,-0.30107729039715353,0.029853246579238848,2__0
17,0,1.7032190180665558,0.19372282456445578,0.5036316515633141,0.34681757790525597,-0.047531666251743696,-0.3014146263622914,0.029849966406547076,2__0
18,0,1.7108364178961888,0.19381897985753616,0.5031659166698693,0.3465540538723906,-0.04753359162918459,-0.3014698435072469,0.02984877295154655,2__0
19,0,1.7397438977111719,0.1940366111325888,0.5006963402123801,0.34756313274312434,-0.047490595486855976,-0.3022380207443689,0.02982120102579729,2__0
20,0,1.7349216329478603,0.1939752440417227,0.5009882705304542,0.34774257230584776,-0.04748902270037821,-0.30220593916616223,0.02982185161260227,2__0
21,0,1.7987233182871059,0.19478447875373703,0.4971167198702982,0.34536545400999086,-0.04751016568680441,-0.3026338532017103,0.029813009121891235,2__0
22,0,1.8277824048820814,0.19515179305112584,0.4953491164077986,0.3442813613275823,-0.047519951736763516,-0.3028303668005413,0.02980887186286591,2__0
23,0,1.9994883217304011,0.19565242973802122,0.4769352297218806,0.3608360637334732,-0.04700076668114529,-0.31034039726654195,0.02952274927211434,2__0
24,0,2.04017268793583,0.19583138072562442,0.4728630806069685,0.36390231342123736,-0.04689939401590598,-0.31188511377589073,0.029464556453328232,2__0
25,0,2.1902518353189975,0.19605092436000926,0.4557452858292411,0.3812300006725162,-0.04637418308107602,-0.31924640993273823,0.029181181063013383,2__0
26,0,2.3342514602638027,0.19598701798454427,0.43801801219625336,0.40158507184021813,-0.04577645214103145,-0.3273396896474749,0.028866637448492175,2__0
27,0,2.3271725913099,0.19595449923166697,0.43871854588227777,0.40108306997925985,-0.045793243822597356,-0.3270787256905951,0.028876475664917092,2__0
28,0,2.465550982711607,0.19658765155708458,0.4250218557219277,0.41084711967356913,-0.04546659296418287,-0.3321724360506073,0.028684236925788992,2__0
29,0,2.489468136590793,0.1966966390448246,0.4226540791014746,0.41252606014613485,-0.045410416282265935,-0.3330514796063009,0.0286510246613979,2__0
30,0,2.487897853873463,0.1966895133068327,0.4228095662829817,0.41241640933635665,-0.045414085737670876,-0.33299385611863574,0.028653204274971675,2__0
31,0,2.44178647263851,0.19648115876484396,0.42737636609711527,0.4092138686302196,-0.045521276030352914,-0.33130443962080364,0.028717180533522867,2__0
32,0,2.5777770156470274,0.19900958208353156,0.42306563874069225,0.391869163995762,-0.04588363877843787,-0.32896767298892504,0.028829601098527204,2__0
33,0,2.5346407557426,0.19882336613520588,0.42615258181369486,0.3913798808405095,-0.04590257725768113,-0.329092487008714,0.028863184188531038,2__0
34,1,2.5434240826310726,0.1988955449609342,0.42568774312120283,0.39099577720652823,-0.045911003175035825,-0.3289359178048319,0.028861744560808388,2__0
35,1,2.515718672915503,0.1986738252860722,0.42774624079378276,0.3906369970183401,-0.04601659068914527,-0.32896565443738246,0.028878290304833347,2__0
36,1,2.501113484585433,0.19863415771424334,0.42920008295614276,0.3893764544520555,-0.04609920728565873,-0.32868687775237526,0.028899105816991077,2__0
37,1,2.4536768564318128,0.19788438875362285,0.4299486624927203,0.396700434067674,-0.04591258557109249,-0.3309446449645373,0.028849231725405634,2__0
38,1,2.4037780411049416,0.19690701757184967,0.43146614948903994,0.4036461550164828,-0.045758510190765773,-0.3317250303155652,0.028803528656008232,2__0
39,1,2.3656397438904193,0.19616377383552616,0.43264009793491576,0.40894037768801383,-0.04564087539625291,-0.33231400167781794,0.028769013531121875,2__0
40,1,2.338084767487822,0.19562954293760032,0.4334986149383604,0.4127548558422048,-0.04555597708127056,-0.3327340505820665,0.028744381222405597,2__0
41,1,2.31164247473204,0.1951195715327232,0.4343325147665909,0.41640499267049996,-0.04547459741631608,-0.3331318063484896,0.028721040023366912,2__0
42,1,2.285578855867065,0.19461958492660567,0.4351645026071365,0.41999256653332667,-0.04539447340380346,-0.33351854524076663,0.028698328940947763,2__0
43,2,2.2987343707593006,0.19480756753615663,0.43443875268284404,0.4190751211244863,-0.04541226074175608,-0.3335658715698511,0.028699753844079363,2__0
44,2,2.2654260281691734,0.194346927965428,0.43781147716855656,0.41726609542587634,-0.04571820784337711,-0.33224510337257646,0.028727307263713326,2__0
45,2,2.238259868986055,0.19382861896431444,0.43865887049748437,0.4211194013154462,-0.04562714164152281,-0.332672216144577,0.02870319759103913,2__0
46,2,2.260916498416154,0.19425843097596573,0.43794280245218553,0.4179157636593027,-0.04570297201849908,-0.33232102220506865,0.02872303028850561,2__0
47,2,2.2342277828229693,0.1936237937524605,0.43886278841772935,0.42166594165549687,-0.0457308934501695,-0.3326860819264988,0.028693046778481092,2__0
48,2,2.238956348506423,0.1936875854508409,0.4385931999376143,0.4213472640823958,-0.04573826388651384,-0.3327076296581306,0.02869321580910811,2__0
49,2,2.1981859886421877,0.036377611726884,0.4618525966549707,0.4309240686298981,-0.04445719791557488,-0.3312563465270777,0.029811672368964506,2__0
50,2,2.1901362387868266,0.036583472981071154,0.4620663900691556,0.4320510871893957,-0.044431976062232564,-0.33138200494483555,0.029802321621265438,2__0
51,2,2.190235341632136,0.036581487378641364,0.4620634534259351,0.4320373029218536,-0.04443182579444517,-0.33138064803910616,0.029802462217632428,2__0
0,0,0.8912906407777039,0.18052094235400704,0.5464625274181916,0.38997987470357354,-0.0479238111473636,-0.3002171849785308,0.029719071753436004,2__1
1,0,0.8619194714068507,0.1775461552008525,0.5436673640196884,0.3901564086765209,-0.04796298602794469,-0.30094926736917227,0.02976811820337144,2__1
