series,team_display,department_display,driver,driver_value,current_value,unit,expected_productivity,ci80_lower,ci80_upper,ci95_lower,ci95_upper
2__1,Team 2,Sewing,SMV,18.22,15.09999999999999,,0.8188316951822766,0.7940294893487972,0.8417618012731322,0.7800870148882781,0.8528217522734165
2__1,Team 2,Sewing,SMV,19.126666666666665,15.09999999999999,,0.8165581241844139,0.7915337287268398,0.8398362008073624,0.7776251597402073,0.8510522960780965
2__1,Team 2,Sewing,SMV,20.03333333333333,15.09999999999999,,0.8143628579514787,0.7891513362712186,0.8378361849271366,0.7753139206641101,0.8495133080879481
2__1,Team 2,Sewing,SMV,20.939999999999998,15.09999999999999,,0.8122401406089369,0.786747746974089,0.8360006791542713,0.7728986806728178,0.8474983876588309
2__1,Team 2,Sewing,SMV,21.846666666666664,15.09999999999999,,0.8101848537637645,0.7845813595652941,0.8342760098656148,0.7708290850736165,0.8455055519152689
2__1,Team 2,Sewing,SMV,22.75333333333333,15.09999999999999,,0.8081924238247628,0.7827207478479971,0.8325223203786649,0.7683825581287282,0.8438696516204082
2__1,Team 2,Sewing,SMV,23.659999999999997,15.09999999999999,,0.8062587457744826,0.7805285392969238,0.8310385850504155,0.7663422852534904,0.8425538443099236
2__1,Team 2,Sewing,SMV,24.566666666666663,15.09999999999999,,0.8043801199814699,0.7779820602989045,0.8294009934148084,0.7639943542660369,0.8412831853477255
2__1,Team 2,Sewing,SMV,25.47333333333333,15.09999999999999,,0.8025531994436417,0.775970452778245,0.8278596831201314,0.7617570515319761,0.8400390684936313
2__1,Team 2,Sewing,SMV,26.38,15.09999999999999,,0.80077494544634,0.7742120265257337,0.826248107026456,0.7600287371126433,0.8388342375782216
2__1,Team 2,Sewing,SMV,27.286666666666665,15.09999999999999,,0.7990425900616397,0.7721849540049496,0.8247941436789823,0.7578111070980782,0.8376562546897685
2__1,Team 2,Sewing,SMV,28.19333333333333,15.09999999999999,,0.7973536042502469,0.770312172691287,0.8234150169671893,0.7553042151042573,0.836470615663564
2__1,Team 2,Sewing,SMV,29.099999999999998,15.09999999999999,,0.7957056705827525,0.7682380488132332,0.8220717416443575,0.7528342616267737,0.8350642748247328
2__1,Team 2,Sewing,Style Changes,0.0,1.0,,0.8170736545746208,0.7935081575117076,0.8390699303546347,0.7797198655390034,0.8500664421736939
2__1,Team 2,Sewing,Style Changes,1.0,1.0,,0.8273519782122757,0.8036945179200958,0.849531905300165,0.7881662488745292,0.8597656186019853
2__1,Team 2,Sewing,Style Changes,2.0,1.0,,0.8370219873320633,0.811630946767556,0.8606729590219985,0.7938887469283693,0.8745856241006496
3__0,Team 3,Finishing,Incentive,0.0,0.0,BDT,0.7683082242234069,0.7322529230666132,0.8021500955974888,0.7148036085393515,0.8176042069277429
3__0,Team 3,Finishing,Incentive,2.9333333333333327,0.0,BDT,0.7287450168762568,0.6535648191181093,0.8038848740938992,0.6075723493370847,0.8302422042149842
3__0,Team 3,Finishing,Incentive,5.866666666666665,0.0,BDT,0.7137945990193325,0.62922804444781,0.796332525967894,0.5768692050558152,0.8271196896649026
3__0,Team 3,Finishing,Incentive,8.799999999999997,0.0,BDT,0.7040076946827623,0.6154667082623759,0.7932203295673671,0.5558600920806614,0.8237454530617178
3__0,Team 3,Finishing,Incentive,11.73333333333333,0.0,BDT,0.6966911588237359,0.6051602306081376,0.7899145742762909,0.5404872180279146,0.8208223944914066
3__0,Team 3,Finishing,Incentive,14.666666666666664,0.0,BDT,0.6908347973025812,0.595793887019773,0.7873332218037267,0.5301108379095738,0.8208323210092078
3__0,Team 3,Finishing,Incentive,17.599999999999994,0.0,BDT,0.6859462308732941,0.5863746837960706,0.7859292247566486,0.5202367280712841,0.8195611495969128
3__0,Team 3,Finishing,Incentive,20.533333333333328,0.0,BDT,0.6817475101600923,0.5792286769524628,0.7844873926463793,0.5105128754986222,0.8180622418427107
3__0,Team 3,Finishing,Incentive,23.46666666666666,0.0,BDT,0.67957038700407,0.5749088902679761,0.7837696287108521,0.5042351022048039,0.8173705841809117
3__0,Team 3,Finishing,Incentive,26.399999999999995,0.0,BDT,0.6845113710505716,0.5775607774426199,0.7887094925919413,0.5066324993107829,0.823574849460218
3__0,Team 3,Finishing,Incentive,29.33333333333333,0.0,BDT,0.6887338778969142,0.580894321317574,0.7940089427270225,0.507519682910747,0.8304976876156954
3__0,Team 3,Finishing,Incentive,32.26666666666666,0.0,BDT,0.6931255730111616,0.5856787385412214,0.7997279656696431,0.5113952543677931,0.8336416182035189
3__0,Team 3,Finishing,Incentive,35.19999999999999,0.0,BDT,0.6981439669460833,0.5883313880676361,0.8042722686789656,0.5159629711405869,0.8379621033942486
3__0,Team 3,Finishing,Incentive,38.133333333333326,0.0,BDT,0.7040044517003387,0.5928945280506371,0.8104251492600646,0.5218011833275616,0.8431961171383534
3__0,Team 3,Finishing,Incentive,41.066666666666656,0.0,BDT,0.7107811991159723,0.5993472715575111,0.8164164875950516,0.5278953103979297,0.8493297390222074
3__0,Team 3,Finishing,Incentive,43.99999999999999,0.0,BDT,0.7184641910487835,0.6070219408151188,0.8231115092589203,0.5359662341535403,0.8557530760715509
3__0,Team 3,Finishing,Incentive,46.93333333333332,0.0,BDT,0.7269928635649608,0.6164641483780174,0.8304570013743009,0.5465521281919092,0.8624671651367625
3__0,Team 3,Finishing,Incentive,49.86666666666665,0.0,BDT,0.7362766962126043,0.6268812671534703,0.838652418284064,0.5558428015138999,0.8697534522533421
3__0,Team 3,Finishing,Incentive,52.79999999999999,0.0,BDT,0.7462082423664461,0.6373212156353806,0.8467542624771486,0.5665205053157478,0.8771131374114604
3__0,Team 3,Finishing,Incentive,55.73333333333332,0.0,BDT,0.7566716503513399,0.6500637528690419,0.8548397026056196,0.5790007223383186,0.8840026883566233
3__0,Team 3,Finishing,Incentive,58.66666666666666,0.0,BDT,0.7675484211392194,0.6632323508690412,0.8632872791814906,0.5911856836727845,0.8912133299292521
3__0,Team 3,Finishing,Incentive,61.59999999999999,0.0,BDT,0.778721422551344,0.6759405322370061,0.8715983063434612,0.6036212148156685,0.8984972616478701
3__0,Team 3,Finishing,Incentive,64.53333333333332,0.0,BDT,0.7900499328822733,0.690681946714935,0.8798501662543637,0.6181728423174143,0.9056539677181185
3__0,Team 3,Finishing,Incentive,67.46666666666665,0.0,BDT,0.8013180476710986,0.7045933617580477,0.8879055513532637,0.6342776650660479,0.9126293231333027
3__0,Team 3,Finishing,Incentive,69.5,0.0,BDT,0.8089960635257363,0.7132773949136275,0.8934251374477392,0.6451650679576548,0.9172507841208625
3__0,Team 3,Finishing,Incentive,70.39999999999998,0.0,BDT,0.8123451177826129,0.717635322842643,0.8957917348152319,0.6494795342554163,0.9192285169996988
3__0,Team 3,Finishing,Incentive,73.33333333333331,0.0,BDT,0.8230024809034368,0.7320883677681125,0.9032587572580293,0.6629799784612967,0.9253788390582035
3__0,Team 3,Finishing,Incentive,76.26666666666665,0.0,BDT,0.8332026030127857,0.7450301614147431,0.9100588390641671,0.6771046659086367,0.9311252826402532
3__0,Team 3,Finishing,Incentive,79.19999999999999,0.0,BDT,0.8428900920646392,0.7576683700674358,0.9166982146375022,0.690341343653878,0.9357214330198376
3__0,Team 3,Finishing,Incentive,82.13333333333331,0.0,BDT,0.852034316825308,0.7695408955943421,0.9226131559169307,0.7039208124003024,0.9405132103022575
3__0,Team 3,Finishing,Incentive,85.06666666666665,0.0,BDT,0.8606233987172808,0.7813294251253371,0.9280726279597394,0.7160484205737789,0.9451105873856215
3__0,Team 3,Finishing,Incentive,87.99999999999999,0.0,BDT,0.868659370842676,0.7924356674053187,0.9332192693273097,0.7276952686596015,0.9493170934600959
3__0,Team 3,Finishing,WIP,0.0,0.0,pieces,0.5900254097739012,0.424289754564069,0.7552216498717831,0.3222131584996093,0.814459433316878
3__0,Team 3,Finishing,WIP,50.09333333333334,0.0,pieces,0.691375499141214,0.5353225820715118,0.823030614249857,0.4437171160314121,0.8753806517832554
3__0,Team 3,Finishing,WIP,100.18666666666668,0.0,pieces,0.7068746625536785,0.5496202083486301,0.8382627637862154,0.4634062891173906,0.8853017203667815
3__0,Team 3,Finishing,WIP,150.28000000000003,0.0,pieces,0.7156350167172595,0.5553651792174267,0.8465903367861921,0.47059492925696145,0.8939394746639014
3__0,Team 3,Finishing,WIP,200.37333333333336,0.0,pieces,0.7216983289201206,0.5598825813212693,0.8514337278201575,0.4719853643572105,0.8979028029399125
3__0,Team 3,Finishing,WIP,250.4666666666667,0.0,pieces,0.7263105444956417,0.5637639809948213,0.8565222031473257,0.47474907195770577,0.9017668650802936
3__0,Team 3,Finishing,WIP,300.56000000000006,0.0,pieces,0.730018697277869,0.5677684452344126,0.8611031274419094,0.47782540783574745,0.9053796843207669
3__0,Team 3,Finishing,WIP,350.65333333333336,0.0,pieces,0.7331109856483132,0.5712391619509566,0.8643985957580019,0.48245544308483423,0.9075238797744437
3__0,Team 3,Finishing,WIP,400.7466666666667,0.0,pieces,0.7357575731198618,0.5725496449281934,0.8666710893347056,0.48504508371705674,0.9104826100754364
3__0,Team 3,Finishing,WIP,450.8400000000001,0.0,pieces,0.7380671583954554,0.5772901107033309,0.8686551593324885,0.4867453208429121,0.9120275890346107
3__0,Team 3,Finishing,WIP,500.9333333333334,0.0,pieces,0.7401133133508966,0.5778620895718066,0.8713461589193289,0.4869416858515729,0.9130583277181203
3__0,Team 3,Finishing,WIP,551.0266666666668,0.0,pieces,0.7419480969325097,0.5794588954295816,0.8728521385078197,0.48649414557191273,0.9153499939385666
3__0,Team 3,Finishing,WIP,601.1200000000001,0.0,pieces,0.7436096668343947,0.5814879557684696,0.8747552863516024,0.4881881975294806,0.9173951998922979
3__0,Team 3,Finishing,WIP,651.2133333333335,0.0,pieces,0.7451268045260987,0.582216032995177,0.876783897727552,0.48976975905898495,0.9192141129074882
3__0,Team 3,Finishing,WIP,701.3066666666667,0.0,pieces,0.7465217414415433,0.5833572379596196,0.8783666538029135,0.49124104066241836,0.9202902859111929
3__0,Team 3,Finishing,WIP,751.4000000000001,0.0,pieces,0.747811997338537,0.5837160685688471,0.8797249770951403,0.49128586418337755,0.9212758536991429
3__0,Team 3,Finishing,WIP,801.4933333333335,0.0,pieces,0.7490116175471306,0.5840681140370658,0.8810635052949862,0.4908691832411077,0.9221878203160199
3__0,Team 3,Finishing,WIP,851.5866666666668,0.0,pieces,0.7501320301587365,0.5852823793326375,0.8821072359152443,0.4926727453654272,0.9230357704122589
3__0,Team 3,Finishing,WIP,901.6800000000002,0.0,pieces,0.7511826549311649,0.5857314398597928,0.8832087368382551,0.49300644310096703,0.9238275673905948
3__0,Team 3,Finishing,WIP,951.7733333333334,0.0,pieces,0.7521713453436275,0.586254730631909,0.8842450108843216,0.49295492568736105,0.9245697384355221
3__0,Team 3,Finishing,WIP,1001.8666666666668,0.0,pieces,0.7531047157220709,0.587272621462803,0.885652481471957,0.4925557976164697,0.9252677581525255
3__0,Team 3,Finishing,WIP,1051.9600000000003,0.0,pieces,0.7539883874558856,0.5883604276187941,0.8865766062912864,0.49278064510403674,0.9259262611470918
3__0,Team 3,Finishing,WIP,1102.0533333333335,0.0,pieces,0.7548271771436464,0.5893428466023958,0.8873324539979174,0.49334063006154244,0.9265492038145975
3__0,Team 3,Finishing,WIP,1152.1466666666668,0.0,pieces,0.7556252423318729,0.5896784193141891,0.8877567246789524,0.49387575718829313,0.9271399891874319
3__0,Team 3,Finishing,WIP,1202.2400000000002,0.0,pieces,0.756386195799609,0.5900718839636366,0.8887863015166986,0.4943881392912463,0.9277015644835406
3__0,Team 3,Finishing,WIP,1252.3333333333335,0.0,pieces,0.7571131961817656,0.5909127995138879,0.889836974697173,0.49337505524597564,0.9282364981928785
3__0,Team 3,Finishing,WIP,1302.426666666667,0.0,pieces,0.7578090205639474,0.5915397270560958,0.8905773423361327,0.49225195355583456,0.9287470416258267
3__0,Team 3,Finishing,WIP,1352.5200000000002,0.0,pieces,0.7584761231789163,0.5924672401079778,0.8913273501700142,0.4911712854927107,0.9292351785220127
3__0,Team 3,Finishing,WIP,1402.6133333333335,0.0,pieces,0.7591166832731565,0.5933603612888401,0.8918859738303627,0.49012997333893843,0.9297026653843743
3__0,Team 3,Finishing,WIP,1452.706666666667,0.0,pieces,0.75973264445079,0.5942296433436903,0.8924516264515782,0.48947099735523747,0.9301510645361215
3__0,Team 3,Finishing,WIP,1502.8000000000002,0.0,pieces,0.7603257472491564,0.5946726773507552,0.8930477879814448,0.48917182283038035,0.9305817714150074
3__0,Team 3,Finishing,Workers,7.000000000000002,7.000000000000002,workers,0.7683082242234069,0.7322529230666132,0.8021500955974888,0.7148036085393515,0.8176042069277429
3__0,Team 3,Finishing,Workers,8.700000000000003,7.000000000000002,workers,0.789348311865479,0.7574375668330011,0.8210084618358151,0.7389135130314572,0.8331072948276673
3__0,Team 3,Finishing,Workers,10.400000000000002,7.000000000000002,workers,0.8058364507245104,0.7752213184040045,0.8351220496385552,0.7582338545117585,0.8475229054286819
3__0,Team 3,Finishing,Workers,12.100000000000003,7.000000000000002,workers,0.8191954131663333,0.7891673376558953,0.8467388075321083,0.7720498322394499,0.860551829575991
3__0,Team 3,Finishing,Workers,13.800000000000004,7.000000000000002,workers,0.8302951396913759,0.8004357348330662,0.8571153990238632,0.7843078077673632,0.870582256468681
3__0,Team 3,Finishing,Workers,15.500000000000004,7.000000000000002,workers,0.8397014792517323,0.8102495905462181,0.865936148386953,0.7962964663627718,0.879967290124733
3__0,Team 3,Finishing,Workers,17.200000000000003,7.000000000000002,workers,0.8478004456080632,0.8184167030245452,0.873852539953203,0.8042868458969856,0.8875178031373926
3__0,Team 3,Finishing,Workers,18.900000000000006,7.000000000000002,workers,0.8548655487622934,0.8258312035713271,0.8808307822271881,0.8117983502136658,0.8951506491614196
3__0,Team 3,Finishing,Workers,20.600000000000005,7.000000000000002,workers,0.8610966744613394,0.8321236335371424,0.8870584909416948,0.8182691434024864,0.9005705100785705
3__0,Team 3,Finishing,Workers,22.300000000000004,7.000000000000002,workers,0.8666437137715525,0.8382790446622806,0.8927727412790839,0.8235710155659656,0.90552570971645
3__0,Team 3,Finishing,Workers,24.000000000000007,7.000000000000002,workers,0.8716215432963946,0.8436634643706037,0.897758544839544,0.8289312197742191,0.9101488067606838
3__0,Team 3,Finishing,Workers,25.700000000000003,7.000000000000002,workers,0.8761198645968671,0.847991541895656,0.902392406570476,0.8329920270773834,0.9149393607958816
3__0,Team 3,Finishing,Workers,27.400000000000006,7.000000000000002,workers,0.8802098651897123,0.8519186483349062,0.9064013141891742,0.8365996651503774,0.9194271334385203
3__0,Team 3,Finishing,Workers,29.10000000000001,7.000000000000002,workers,0.8839488469713641,0.8560284330659905,0.909614815737892,0.8399735734035876,0.9228774579478989
3__0,Team 3,Finishing,Workers,30.800000000000004,7.000000000000002,workers,0.8873835162994476,0.8596675755123728,0.9130555688127571,0.8435158121852113,0.9258121869134474
3__0,Team 3,Finishing,Workers,32.50000000000001,7.000000000000002,workers,0.8905523700400234,0.8626990620648837,0.9158793292472915,0.8461969024078799,0.928425500308355
3__0,Team 3,Finishing,Workers,34.20000000000001,7.000000000000002,workers,0.8934874570236148,0.8655534194199648,0.9186891602329461,0.8486964820685647,0.9312873103907285
3__0,Team 3,Finishing,Workers,35.900000000000006,7.000000000000002,workers,0.8962156992331224,0.8683624710744892,0.9216360188146527,0.8512025817073843,0.9336569725289613
3__0,Team 3,Finishing,Workers,37.60000000000001,7.000000000000002,workers,0.8987598970272245,0.870576931676608,0.9240588588033353,0.8539602959902767,0.9358434102887544
3__0,Team 3,Finishing,Workers,39.300000000000004,7.000000000000002,workers,0.9011395039086384,0.8724725423430312,0.9261956964792312,0.8564404845492103,0.9379340924838422
3__0,Team 3,Finishing,Workers,41.00000000000001,7.000000000000002,workers,0.9033712307238834,0.8743874829645035,0.9282854206306815,0.858338421056475,0.9400481186916254
3__0,Team 3,Finishing,Workers,42.70000000000001,7.000000000000002,workers,0.9054695219236074,0.8764518335146174,0.9302579534547762,0.8600968377393663,0.9415330504207877
3__0,Team 3,Finishing,Workers,44.400000000000006,7.000000000000002,workers,0.9074469346813882,0.8787853052721945,0.932225735602217,0.8619021339715027,0.9431857023567484
3__0,Team 3,Finishing,Workers,46.10000000000001,7.000000000000002,workers,0.9093144434250386,0.8805651580117936,0.9340726788532344,0.8638289428918537,0.9450241092033926
3__0,Team 3,Finishing,Workers,47.80000000000001,7.000000000000002,workers,0.9110816865045552,0.8822607434496091,0.9359693131042369,0.8652798420290053,0.946600938901181
3__0,Team 3,Finishing,Workers,49.50000000000001,7.000000000000002,workers,0.9127571675412463,0.8839514140903845,0.9374212652231018,0.867258114748568,0.9481818892443877
3__0,Team 3,Finishing,Workers,51.20000000000001,7.000000000000002,workers,0.9143484209680875,0.8857307367629796,0.939001452951547,0.8688601307261392,0.9494867368362351
3__0,Team 3,Finishing,Workers,52.90000000000001,7.000000000000002,workers,0.915862149042436,0.8872209079133618,0.9404121457994558,0.8703959795543579,0.9507154695548072
3__0,Team 3,Finishing,Workers,54.60000000000001,7.000000000000002,workers,0.9173043359571407,0.8887155594728884,0.9417932632050332,0.871876123938651,0.9519470302228374
3__0,Team 3,Finishing,Workers,56.30000000000001,7.000000000000002,workers,0.9186803434346037,0.8903623721803408,0.9430995744562255,0.8733010981133701,0.9532008016124124
3__0,Team 3,Finishing,Workers,58.000000000000014,7.000000000000002,workers,0.9199949912482986,0.8917552323123177,0.9443337082977513,0.8745725288446106,0.9541315538802654
3__0,Team 3,Finishing,Overtime,960.0,1920.0000000000007,min,0.772035889024795,0.7360960860478821,0.8053305364805212,0.7182951585266506,0.8197361176382144
3__0,Team 3,Finishing,Overtime,1273.6,1920.0000000000007,min,0.7705220191432408,0.7348582360053697,0.8040327028803411,0.7168750819739151,0.8190239189394272
3__0,Team 3,Finishing,Overtime,1587.2,1920.0000000000007,min,0.7693371014360034,0.7331687122281486,0.8030706847609356,0.7157654338602096,0.8185937266874447
3__0,Team 3,Finishing,Overtime,1900.8000000000002,1920.0000000000007,min,0.7683626443239764,0.7322975858431017,0.8021968843383452,0.7148544429120385,0.8176588330279276
3__0,Team 3,Finishing,Overtime,1920.0000000000007,1920.0000000000007,min,0.7683082242234069,0.7322529230666132,0.8021500955974888,0.7148036085393515,0.8176042069277429
3__0,Team 3,Finishing,Overtime,2214.4,1920.0000000000007,min,0.7675346104964724,0.731654462411266,0.8014917634696851,0.7133887340234986,0.8168265529704536
3__0,Team 3,Finishing,Overtime,2528.0,1920.0000000000007,min,0.7668144178383197,0.7307718322618055,0.8009884759675218,0.7120578377898525,0.816102208958755
3__0,Team 3,Finishing,Overtime,2841.6000000000004,1920.0000000000007,min,0.7661770024206216,0.7302748454840297,0.800423493021118,0.7108796655377454,0.8153544938917932
3__0,Team 3,Finishing,Overtime,3155.2000000000003,1920.0000000000007,min,0.7656051531111372,0.7295189154748102,0.7998494182412254,0.7098244991971052,0.8146416489703215
3__0,Team 3,Finishing,Overtime,3468.8,1920.0000000000007,min,0.7650865360395803,0.7284971180539932,0.7993700166963638,0.7090321452609756,0.81429531846221
3__0,Team 3,Finishing,Overtime,3782.4,1920.0000000000007,min,0.7646120079774172,0.7278448366008848,0.7989639020570535,0.7085408766823378,0.8139006277197446
3__0,Team 3,Finishing,Overtime,4096.0,1920.0000000000007,min,0.7641746015257039,0.7273608200239999,0.7986323520047096,0.708106770957236,0.8134440020505335
3__0,Team 3,Finishing,Overtime,4409.6,1920.0000000000007,min,0.7637688844493925,0.7269272241393868,0.7982753510135615,0.7077045756184424,0.8130588495874339
3__0,Team 3,Finishing,Overtime,4723.200000000001,1920.0000000000007,min,0.7633905388744581,0.7266271495799653,0.7979103077316502,0.7071214984735356,0.8127677929442189
3__0,Team 3,Finishing,Overtime,5036.8,1920.0000000000007,min,0.7630360755569706,0.7263667603950879,0.7976277909272151,0.7068385326801833,0.812507230602629
3__0,Team 3,Finishing,Overtime,5350.400000000001,1920.0000000000007,min,0.7627026342998842,0.7259092863713498,0.7973326721613487,0.7065307438157313,0.8122943845049255
3__0,Team 3,Finishing,Overtime,5664.0,1920.0000000000007,min,0.7623878411012064,0.7253633347578143,0.7970505273536519,0.7057576576987087,0.8120804509499914
3__0,Team 3,Finishing,Overtime,5977.6,1920.0000000000007,min,0.7620897037109773,0.7250167538308891,0.7967820609541376,0.7053485184354745,0.8118778746875822
3__0,Team 3,Finishing,Overtime,6291.200000000001,1920.0000000000007,min,0.7618065338290783,0.7247015613928628,0.7965396321417376,0.7050011338476567,0.8116855024608954
3__0,Team 3,Finishing,Overtime,6604.8,1920.0000000000007,min,0.7615368881800822,0.7244014947533186,0.7963010182978437,0.7046704280601211,0.8115023485857639
3__0,Team 3,Finishing,Overtime,6918.400000000001,1920.0000000000007,min,0.7612795232199828,0.7241151598002035,0.796045554811187,0.7043548635060425,0.8113275639469153
3__0,Team 3,Finishing,Overtime,7232.0,1920.0000000000007,min,0.7610333598554663,0.7238413470714936,0.7958511909536318,0.7040531062947004,0.8111582493953333
3__0,Team 3,Finishing,Overtime,7545.6,1920.0000000000007,min,0.7607974556305447,0.72357900048958,0.7956467280546431,0.703763991721286,0.8109952315279328
3__0,Team 3,Finishing,Overtime,7859.200000000001,1920.0000000000007,min,0.7605709825597985,0.7233386710438554,0.795446345452373,0.703486496785657,0.8108387502604132
3__0,Team 3,Finishing,Overtime,8172.8,1920.0000000000007,min,0.7603532092854836,0.7232096102056077,0.7952903275546425,0.7032197180768068,0.8106882978925062
3__0,Team 3,Finishing,Overtime,8486.400000000001,1920.0000000000007,min,0.76014348658376,0.7231101940931525,0.7951912703869061,0.7029628538125356,0.8105452878748617
3__0,Team 3,Finishing,Overtime,8800.0,1920.0000000000007,min,0.7599412354925766,0.72280976163057,0.7950605326950724,0.702715189130976,0.8104084226426803
3__0,Team 3,Finishing,Overtime,9113.6,1920.0000000000007,min,0.7597459375116571,0.7225127280738074,0.7948924117633309,0.7024760839518222,0.8102762780188174
3__0,Team 3,Finishing,Overtime,9427.2,1920.0000000000007,min,0.7595571264549978,0.7222814870778067,0.7947276275992761,0.7022449628864665,0.8101584038213248
3__0,Team 3,Finishing,Overtime,9740.800000000001,1920.0000000000007,min,0.7593743816322256,0.7221560613347587,0.7945761280429967,0.7020213067954119,0.8101117055997761
3__0,Team 3,Finishing,Overtime,10054.400000000001,1920.0000000000007,min,0.7591973221067694,0.7220345753334662,0.7944293499409498,0.701789581142528,0.8100664786306551
3__0,Team 3,Finishing,Overtime,10368.0,1920.0000000000007,min,0.7590256018329108,0.7218148365454631,0.7942812294489657,0.7015426178555318,0.8100226327879236
3__0,Team 3,Finishing,SMV,1.8999999999999997,3.599999999999999,,0.7943136455842673,0.7604004422470229,0.8261489641721805,0.74422673442619,0.840197396502494
3__0,Team 3,Finishing,SMV,2.806666666666666,3.599999999999999,,0.7792648350951614,0.7445823883019033,0.8121520779955832,0.7272045990134728,0.8268308855820127
3__0,Team 3,Finishing,SMV,3.599999999999999,3.599999999999999,,0.7683082242234069,0.7322529230666132,0.8021500955974888,0.7148036085393515,0.8176042069277429
3__0,Team 3,Finishing,SMV,3.713333333333333,3.599999999999999,,0.7668707762415611,0.7306625753083638,0.800939458621564,0.7129647946815436,0.8164774851568236
3__0,Team 3,Finishing,SMV,4.619999999999999,3.599999999999999,,0.7562868300235281,0.7194178810924905,0.7918799550599863,0.6993094965470218,0.8081926517660768
3__0,Team 3,Finishing,SMV,5.526666666666666,3.599999999999999,,0.7470247598537071,0.7090467363230102,0.7844719250948115,0.687404301667668,0.8025218415961956
3__0,Team 3,Finishing,SMV,6.433333333333333,3.599999999999999,,0.7387747699013194,0.6989181273673545,0.778133255864941,0.6756343324435312,0.7974922356364607
3__0,Team 3,Finishing,SMV,7.339999999999999,3.599999999999999,,0.731327001388885,0.6893638652703218,0.7722936453206898,0.6650329740491158,0.7926095769670576
3__0,Team 3,Finishing,SMV,8.246666666666666,3.599999999999999,,0.7245322144008837,0.6808089410056767,0.7671357166092664,0.6572436090715603,0.7886040741719391
3__0,Team 3,Finishing,SMV,9.153333333333332,3.599999999999999,,0.7182802105064576,0.672792166471349,0.7618520316287621,0.6495018957286498,0.7853222835117136
3__0,Team 3,Finishing,SMV,10.06,3.599999999999999,,0.7124871411177626,0.6653791924616221,0.7579597751733201,0.6404581052157845,0.7824446810721728
3__0,Team 3,Finishing,SMV,10.966666666666667,3.599999999999999,,0.7070876236880523,0.6591367446539368,0.7535848330846369,0.6325572042730855,0.7790146109909698
3__0,Team 3,Finishing,SMV,11.873333333333333,3.599999999999999,,0.7020296233998389,0.6521891239722637,0.7504089565108896,0.6262625488090332,0.7755657797687318
3__0,Team 3,Finishing,SMV,12.78,3.599999999999999,,0.6972710067401306,0.6456009246638352,0.7468381957468785,0.6191870391230101,0.7730975012872389
3__0,Team 3,Finishing,SMV,13.686666666666666,3.599999999999999,,0.6927771484819293,0.6390316295611155,0.7433941548782296,0.6130018384731699,0.7717429999503947
3__0,Team 3,Finishing,SMV,14.593333333333334,3.599999999999999,,0.6885192259759935,0.6336189119722652,0.7400060789560764,0.6068118271698245,0.7693834655084612
3__0,Team 3,Finishing,SMV,15.5,3.599999999999999,,0.6844729755078481,0.6285575119663697,0.737134352117741,0.5999884522075561,0.767586116246345
3__0,Team 3,Finishing,SMV,16.406666666666666,3.599999999999999,,0.6806177674526754,0.6232363872918645,0.7343827082004641,0.5936778120519873,0.7653743412969944
3__0,Team 3,Finishing,SMV,17.313333333333333,3.599999999999999,,0.6769359064321282,0.6180099882699339,0.7319779237806899,0.588501898612287,0.7628840620579302
3__0,Team 3,Finishing,SMV,18.22,3.599999999999999,,0.6734120934887284,0.6136475944374191,0.7296296753754405,0.5836355085575937,0.7607031175483215
3__0,Team 3,Finishing,SMV,19.126666666666665,3.599999999999999,,0.6700330070238479,0.6087189568254429,0.727091363760512,0.5789593555664603,0.7577020762061452
3__0,Team 3,Finishing,SMV,20.03333333333333,3.599999999999999,,0.6667869721945395,0.6038071610414486,0.724832540029904,0.5742863661211719,0.7560460143282952
3__0,Team 3,Finishing,SMV,20.939999999999998,3.599999999999999,,0.663663697152321,0.5999182889183403,0.7234550550596337,0.5699875330991208,0.7536675592666833
3__0,Team 3,Finishing,SMV,21.846666666666664,3.599999999999999,,0.6606540604523161,0.5961831156849817,0.721718094602459,0.5658620003471156,0.7513614439616927
3__0,Team 3,Finishing,SMV,22.75333333333333,3.599999999999999,,0.6577499381029445,0.592452659971839,0.7195671731497785,0.561772595879201,0.7491242883470796
3__0,Team 3,Finishing,SMV,23.659999999999997,3.599999999999999,,0.6549440616590895,0.5890577375662035,0.7181047333018145,0.5574336688774832,0.7478736558128083
3__0,Team 3,Finishing,SMV,24.566666666666663,3.599999999999999,,0.6522299008693445,0.5853052464779788,0.7164290923258675,0.5531724722807766,0.7464560902830927
3__0,Team 3,Finishing,SMV,25.47333333333333,3.599999999999999,,0.6496015659232819,0.581942180786253,0.7147139813426734,0.5490523697087711,0.7451757963888711
3__0,Team 3,Finishing,SMV,26.38,3.599999999999999,,0.647053725477309,0.5787474897960062,0.7129252694829916,0.5450656672981219,0.7439337620396925
3__0,Team 3,Finishing,SMV,27.286666666666665,3.599999999999999,,0.6445815374828544,0.575410134489468,0.7109316400997332,0.5412885489682846,0.7424436247700833
3__0,Team 3,Finishing,SMV,28.19333333333333,3.599999999999999,,0.6421805904780941,0.5724437207828746,0.7098794071493197,0.5378156430531957,0.7407661411980527
3__0,Team 3,Finishing,SMV,29.099999999999998,3.599999999999999,,0.6398468534900498,0.568886251240031,0.7085667366361765,0.5343865025406622,0.739133201384119
3__0,Team 3,Finishing,Style Changes,0.0,0.0,,0.7683082242234069,0.7322529230666132,0.8021500955974888,0.7148036085393515,0.8176042069277429
