series,day_index,split_code,team_display,department_display,no_of_style_change,is_burn_in,date,driver_code,influence,driver
4__0,31,0,Team 4,Finishing,0,False,2015-02-15,no_of_workers,0.3712239414770032,Workers
4__0,32,0,Team 4,Finishing,0,False,2015-02-16,no_of_workers,0.3717191400894594,Workers
4__0,33,0,Team 4,Finishing,0,False,2015-02-17,no_of_workers,0.3768167192379152,Workers
4__0,34,1,Team 4,Finishing,0,False,2015-02-18,no_of_workers,0.3798549441456996,Workers
4__0,35,1,Team 4,Finishing,0,False,2015-02-19,no_of_workers,0.3837647283813207,Workers
4__0,36,1,Team 4,Finishing,0,False,2015-03-01,no_of_workers,0.388256082095805,Workers
4__0,37,2,Team 4,Finishing,0,False,2015-03-02,no_of_workers,0.3896896306359154,Workers
4__0,38,2,Team 4,Finishing,0,False,2015-03-03,no_of_workers,0.3955745371911124,Workers
4__0,39,2,Team 4,Finishing,0,False,2015-03-04,no_of_workers,0.3967736263926908,Workers
4__0,40,2,Team 4,Finishing,0,False,2015-03-05,no_of_workers,0.3977568341849441,Workers
4__0,41,2,Team 4,Finishing,0,False,2015-03-07,no_of_workers,0.4015360883303107,Workers
4__0,42,2,Team 4,Finishing,0,False,2015-03-08,no_of_workers,0.3999791010661341,Workers
4__0,43,2,Team 4,Finishing,0,False,2015-03-09,no_of_workers,0.4090455941966505,Workers
4__0,44,2,Team 4,Finishing,0,False,2015-03-10,no_of_workers,0.4076856006876331,Workers
4__0,45,2,Team 4,Finishing,0,False,2015-03-11,no_of_workers,0.4081049353555597,Workers
4__1,0,0,Team 4,Sewing,0,True,2015-01-01,no_of_workers,0.3903575669786532,Workers
4__1,1,0,Team 4,Sewing,0,True,2015-01-03,no_of_workers,0.3902181601620996,Workers
4__1,2,0,Team 4,Sewing,0,True,2015-01-04,no_of_workers,0.3896714758681568,Workers
4__1,3,0,Team 4,Sewing,0,True,2015-01-05,no_of_workers,0.3893699863769557,Workers
4__1,4,0,Team 4,Sewing,0,True,2015-01-06,no_of_workers,0.3891073840744412,Workers
4__1,5,0,Team 4,Sewing,0,True,2015-01-07,no_of_workers,0.388896104173889,Workers
4__1,6,0,Team 4,Sewing,0,True,2015-01-08,no_of_workers,0.3889501631983892,Workers
4__1,7,0,Team 4,Sewing,0,True,2015-01-10,no_of_workers,0.3889579530456631,Workers
4__1,8,0,Team 4,Sewing,0,False,2015-01-11,no_of_workers,0.3896985832414598,Workers
4__1,9,0,Team 4,Sewing,0,False,2015-01-12,no_of_workers,0.3906958784909873,Workers
4__1,10,0,Team 4,Sewing,0,False,2015-01-13,no_of_workers,0.3907498934539989,Workers
4__1,11,0,Team 4,Sewing,0,False,2015-01-14,no_of_workers,0.3907617667323854,Workers
4__1,12,0,Team 4,Sewing,0,False,2015-01-15,no_of_workers,0.3907558110443672,Workers
4__1,13,0,Team 4,Sewing,0,False,2015-01-17,no_of_workers,0.3907595004811795,Workers
4__1,14,0,Team 4,Sewing,0,False,2015-01-18,no_of_workers,0.3907710102449367,Workers
4__1,15,0,Team 4,Sewing,0,False,2015-01-19,no_of_workers,0.3907751189810772,Workers
4__1,16,0,Team 4,Sewing,0,False,2015-01-20,no_of_workers,0.3907887942192862,Workers
4__1,17,0,Team 4,Sewing,0,False,2015-01-21,no_of_workers,0.3907870127208527,Workers
4__1,18,0,Team 4,Sewing,0,False,2015-01-22,no_of_workers,0.3907891528649747,Workers
4__1,19,0,Team 4,Sewing,0,False,2015-01-24,no_of_workers,0.3908382806673708,Workers
4__1,20,0,Team 4,Sewing,0,False,2015-01-25,no_of_workers,0.390852579361473,Workers
4__1,21,0,Team 4,Sewing,0,False,2015-01-26,no_of_workers,0.3907533078529582,Workers
4__1,22,0,Team 4,Sewing,0,False,2015-01-27,no_of_workers,0.3906171842008153,Workers
4__1,23,0,Team 4,Sewing,0,False,2015-01-28,no_of_workers,0.3904533314798017,Workers
4__1,24,0,Team 4,Sewing,0,False,2015-01-29,no_of_workers,0.3904976267967152,Workers
4__1,25,0,Team 4,Sewing,0,False,2015-01-31,no_of_workers,0.3905366990251533,Workers
4__1,26,0,Team 4,Sewing,0,False,2015-02-01,no_of_workers,0.3905018567621107,Workers
4__1,27,0,Team 4,Sewing,0,False,2015-02-02,no_of_workers,0.3913804459417723,Workers
4__1,28,0,Team 4,Sewing,0,False,2015-02-03,no_of_workers,0.3914753023957443,Workers
4__1,29,0,Team 4,Sewing,0,False,2015-02-04,no_of_workers,0.3911420062106471,Workers
4__1,30,0,Team 4,Sewing,1,False,2015-02-05,no_of_workers,0.3915991964192277,Workers
4__1,31,0,Team 4,Sewing,1,False,2015-02-07,no_of_workers,0.3916443295010247,Workers
4__1,32,0,Team 4,Sewing,1,False,2015-02-08,no_of_workers,0.3920167989667842,Workers
4__1,33,0,Team 4,Sewing,1,False,2015-02-09,no_of_workers,0.3918205971102116,Workers
4__1,34,0,Team 4,Sewing,1,False,2015-02-10,no_of_workers,0.3918050855063413,Workers
4__1,35,0,Team 4,Sewing,1,False,2015-02-11,no_of_workers,0.3918078859103676,Workers
4__1,36,0,Team 4,Sewing,1,False,2015-02-12,no_of_workers,0.391877015980064,Workers
4__1,37,0,Team 4,Sewing,1,False,2015-02-14,no_of_workers,0.3919857115894439,Workers
4__1,38,0,Team 4,Sewing,1,False,2015-02-15,no_of_workers,0.3919455993232876,Workers
4__1,39,0,Team 4,Sewing,1,False,2015-02-16,no_of_workers,0.3913990641958386,Workers
4__1,40,0,Team 4,Sewing,1,False,2015-02-17,no_of_workers,0.3913122191457238,Workers
4__1,41,1,Team 4,Sewing,1,False,2015-02-18,no_of_workers,0.3911557207439731,Workers
4__1,42,1,Team 4,Sewing,1,False,2015-02-19,no_of_workers,0.3911381866587731,Workers
4__1,43,1,Team 4,Sewing,1,False,2015-02-22,no_of_workers,0.3911185455360872,Workers
4__1,44,1,Team 4,Sewing,1,False,2015-02-23,no_of_workers,0.3909841862295322,Workers
4__1,45,1,Team 4,Sewing,1,False,2015-02-24,no_of_workers,0.3909108446533551,Workers
4__1,46,1,Team 4,Sewing,1,False,2015-02-25,no_of_workers,0.3913879557398487,Workers
4__1,47,1,Team 4,Sewing,2,False,2015-02-26,no_of_workers,0.3911950808954139,Workers
4__1,48,1,Team 4,Sewing,2,False,2015-02-28,no_of_workers,0.3911181732367898,Workers
4__1,49,1,Team 4,Sewing,0,False,2015-03-01,no_of_workers,0.3910591466994603,Workers
4__1,50,2,Team 4,Sewing,0,False,2015-03-02,no_of_workers,0.3910458376189185,Workers
4__1,51,2,Team 4,Sewing,0,False,2015-03-03,no_of_workers,0.3910458077258614,Workers
4__1,52,2,Team 4,Sewing,0,False,2015-03-04,no_of_workers,0.3910498479838113,Workers
4__1,53,2,Team 4,Sewing,0,False,2015-03-05,no_of_workers,0.3910435478544523,Workers
4__1,54,2,Team 4,Sewing,0,False,2015-03-07,no_of_workers,0.3910428285578018,Workers
4__1,55,2,Team 4,Sewing,0,False,2015-03-08,no_of_workers,0.3910114632470323,Workers
4__1,56,2,Team 4,Sewing,0,False,2015-03-09,no_of_workers,0.3910390522981034,Workers
4__1,57,2,Team 4,Sewing,0,False,2015-03-10,no_of_workers,0.3911065218647725,Workers
4__1,58,2,Team 4,Sewing,0,False,2015-03-11,no_of_workers,0.3911355195415514,Workers
5__0,0,0,Team 5,Finishing,0,True,2015-01-05,no_of_workers,0.3873882241738425,Workers
5__0,1,0,Team 5,Finishing,0,True,2015-01-07,no_of_workers,0.3931320032302214,Workers
5__0,2,0,Team 5,Finishing,0,True,2015-01-08,no_of_workers,0.3880798383804261,Workers
5__0,3,0,Team 5,Finishing,0,True,2015-01-10,no_of_workers,0.3924445905671515,Workers
5__0,4,0,Team 5,Finishing,0,True,2015-01-11,no_of_workers,0.3921623332805386,Workers
5__0,5,0,Team 5,Finishing,0,True,2015-01-12,no_of_workers,0.3886601216781399,Workers
5__0,6,0,Team 5,Finishing,0,True,2015-01-13,no_of_workers,0.385416476593355,Workers
5__0,7,0,Team 5,Finishing,0,True,2015-01-14,no_of_workers,0.3866884194662903,Workers
5__0,8,0,Team 5,Finishing,0,False,2015-01-15,no_of_workers,0.3828666440512327,Workers
5__0,9,0,Team 5,Finishing,0,False,2015-01-17,no_of_workers,0.3878105681698376,Workers
5__0,10,0,Team 5,Finishing,0,False,2015-01-18,no_of_workers,0.3850499299017885,Workers
5__0,11,0,Team 5,Finishing,0,False,2015-01-19,no_of_workers,0.3787958354909829,Workers
5__0,12,0,Team 5,Finishing,0,False,2015-01-20,no_of_workers,0.3611095352596135,Workers
5__0,13,0,Team 5,Finishing,0,False,2015-01-21,no_of_workers,0.3615144074032868,Workers
5__0,14,0,Team 5,Finishing,0,False,2015-01-22,no_of_workers,0.360460212293811,Workers
5__0,15,0,Team 5,Finishing,0,False,2015-01-24,no_of_workers,0.3636954439686515,Workers
5__0,16,0,Team 5,Finishing,0,False,2015-01-25,no_of_workers,0.3685427900929264,Workers
5__0,17,0,Team 5,Finishing,0,False,2015-01-26,no_of_workers,0.3708308369812116,Workers
5__0,18,0,Team 5,Finishing,0,False,2015-01-27,no_of_workers,0.3708552326986158,Workers
5__0,19,0,Team 5,Finishing,0,False,2015-01-31,no_of_workers,0.3402765224192012,Workers
5__0,20,0,Team 5,Finishing,0,False,2015-02-11,no_of_workers,0.3296319465595309,Workers
5__0,21,0,Team 5,Finishing,0,False,2015-02-12,no_of_workers,0.3371671351300842,Workers
5__0,22,0,Team 5,Finishing,0,False,2015-02-15,no_of_workers,0.3346505095672133,Workers
5__0,23,0,Team 5,Finishing,0,False,2015-02-16,no_of_workers,0.3341523550540761,Workers
5__0,24,1,Team 5,Finishing,0,False,2015-02-19,no_of_workers,0.3355535889990623,Workers
5__0,25,1,Team 5,Finishing,0,False,2015-02-25,no_of_workers,0.3352712266214324,Workers
5__0,26,1,Team 5,Finishing,0,False,2015-02-26,no_of_workers,0.3373823303569702,Workers
5__0,27,1,Team 5,Finishing,0,False,2015-02-28,no_of_workers,0.3393539707599153,Workers
5__0,28,2,Team 5,Finishing,0,False,2015-03-03,no_of_workers,0.3426000715646198,Workers
5__0,29,2,Team 5,Finishing,0,False,2015-03-04,no_of_workers,0.3444078178976807,Workers
5__0,30,2,Team 5,Finishing,0,False,2015-03-07,no_of_workers,0.344289822459067,Workers
5__0,31,2,Team 5,Finishing,0,False,2015-03-08,no_of_workers,0.344089964750862,Workers
5__0,32,2,Team 5,Finishing,0,False,2015-03-09,no_of_workers,0.3390488158465075,Workers
5__0,33,2,Team 5,Finishing,0,False,2015-03-10,no_of_workers,0.3398053801538089,Workers
5__0,34,2,Team 5,Finishing,0,False,2015-03-11,no_of_workers,0.3388785292231644,Workers
5__1,0,0,Team 5,Sewing,0,True,2015-01-01,no_of_workers,0.3911945076646795,Workers
5__1,1,0,Team 5,Sewing,0,True,2015-01-03,no_of_workers,0.3900136907255412,Workers
5__1,2,0,Team 5,Sewing,0,True,2015-01-04,no_of_workers,0.3901849107710279,Workers
5__1,3,0,Team 5,Sewing,0,True,2015-01-05,no_of_workers,0.3899644045456076,Workers
5__1,4,0,Team 5,Sewing,0,True,2015-01-06,no_of_workers,0.389843398758998,Workers
5__1,5,0,Team 5,Sewing,0,True,2015-01-07,no_of_workers,0.3899387378138144,Workers
5__1,6,0,Team 5,Sewing,0,True,2015-01-08,no_of_workers,0.3923373599144961,Workers
5__1,7,0,Team 5,Sewing,0,True,2015-01-10,no_of_workers,0.3926106560083194,Workers
5__1,8,0,Team 5,Sewing,0,False,2015-01-11,no_of_workers,0.392797414064969,Workers
5__1,9,0,Team 5,Sewing,0,False,2015-01-12,no_of_workers,0.3928063586934128,Workers
5__1,10,0,Team 5,Sewing,0,False,2015-01-13,no_of_workers,0.3928444843383173,Workers
5__1,11,0,Team 5,Sewing,0,False,2015-01-14,no_of_workers,0.3929037631367738,Workers
5__1,12,0,Team 5,Sewing,0,False,2015-01-15,no_of_workers,0.3937387375089542,Workers
5__1,13,0,Team 5,Sewing,0,False,2015-01-17,no_of_workers,0.3943520704189543,Workers
5__1,14,0,Team 5,Sewing,0,False,2015-01-18,no_of_workers,0.3942720851659534,Workers
5__1,15,0,Team 5,Sewing,0,False,2015-01-19,no_of_workers,0.3942685889628853,Workers
5__1,16,0,Team 5,Sewing,0,False,2015-01-20,no_of_workers,0.3942611762795237,Workers
5__1,17,0,Team 5,Sewing,0,False,2015-01-21,no_of_workers,0.3943252101562116,Workers
5__1,18,0,Team 5,Sewing,0,False,2015-01-22,no_of_workers,0.3943522268515484,Workers
5__1,19,0,Team 5,Sewing,0,False,2015-01-24,no_of_workers,0.3943444877321549,Workers
5__1,20,0,Team 5,Sewing,0,False,2015-01-25,no_of_workers,0.3943417276026992,Workers
5__1,21,0,Team 5,Sewing,0,False,2015-01-26,no_of_workers,0.3944163207706267,Workers
5__1,22,0,Team 5,Sewing,0,False,2015-01-27,no_of_workers,0.3944175460950685,Workers
5__1,23,0,Team 5,Sewing,0,False,2015-01-28,no_of_workers,0.3940871427135466,Workers
5__1,24,0,Team 5,Sewing,0,False,2015-01-29,no_of_workers,0.393631259404215,Workers
5__1,25,0,Team 5,Sewing,0,False,2015-01-31,no_of_workers,0.3936230573662819,Workers
5__1,26,0,Team 5,Sewing,0,False,2015-02-02,no_of_workers,0.3937440118361295,Workers
5__1,27,0,Team 5,Sewing,0,False,2015-02-03,no_of_workers,0.3936279571582702,Workers
5__1,28,0,Team 5,Sewing,0,False,2015-02-04,no_of_workers,0.3939256056961616,Workers
5__1,29,0,Team 5,Sewing,0,False,2015-02-05,no_of_workers,0.3939099387731369,Workers
5__1,30,0,Team 5,Sewing,0,False,2015-02-07,no_of_workers,0.3939055835064108,Workers
5__1,31,0,Team 5,Sewing,0,False,2015-02-08,no_of_workers,0.3935784334819092,Workers
5__1,32,0,Team 5,Sewing,0,False,2015-02-09,no_of_workers,0.3935746231089161,Workers
5__1,33,0,Team 5,Sewing,0,False,2015-02-10,no_of_workers,0.3935299163960098,Workers
5__1,34,0,Team 5,Sewing,0,False,2015-02-11,no_of_workers,0.3935988845256787,Workers
5__1,35,0,Team 5,Sewing,0,False,2015-02-12,no_of_workers,0.3937348747471877,Workers
5__1,36,0,Team 5,Sewing,0,False,2015-02-14,no_of_workers,0.393833171952501,Workers
5__1,37,0,Team 5,Sewing,0,False,2015-02-15,no_of_workers,0.393753618131081,Workers
5__1,38,0,Team 5,Sewing,0,False,2015-02-16,no_of_workers,0.3937602534915941,Workers
5__1,39,0,Team 5,Sewing,0,False,2015-02-17,no_of_workers,0.3936835918579898,Workers
5__1,40,1,Team 5,Sewing,0,False,2015-02-18,no_of_workers,0.3935852917792781,Workers
5__1,41,1,Team 5,Sewing,0,False,2015-02-19,no_of_workers,0.394194790924821,Workers
5__1,42,1,Team 5,Sewing,0,False,2015-02-22,no_of_workers,0.3936367982092904,Workers
5__1,43,1,Team 5,Sewing,0,False,2015-02-23,no_of_workers,0.3942102329951732,Workers
5__1,44,1,Team 5,Sewing,0,False,2015-02-24,no_of_workers,0.3949903604972244,Workers
5__1,45,1,Team 5,Sewing,1,False,2015-02-25,no_of_workers,0.3951223601963841,Workers
5__1,46,1,Team 5,Sewing,1,False,2015-02-26,no_of_workers,0.3947766088699904,Workers
5__1,47,1,Team 5,Sewing,1,False,2015-02-28,no_of_workers,0.3948164637677552,Workers
5__1,48,1,Team 5,Sewing,0,False,2015-03-01,no_of_workers,0.3948505681205003,Workers
5__1,49,2,Team 5,Sewing,0,False,2015-03-02,no_of_workers,0.3948846727516864,Workers
5__1,50,2,Team 5,Sewing,0,False,2015-03-03,no_of_workers,0.394948168196111,Workers
5__1,51,2,Team 5,Sewing,0,False,2015-03-04,no_of_workers,0.3950041376177595,Workers
5__1,52,2,Team 5,Sewing,0,False,2015-03-05,no_of_workers,0.3953997288172277,Workers
5__1,53,2,Team 5,Sewing,1,False,2015-03-07,no_of_workers,0.3952512840982224,Workers
5__1,54,2,Team 5,Sewing,1,False,2015-03-08,no_of_workers,0.3952290580497298,Workers
5__1,55,2,Team 5,Sewing,1,False,2015-03-09,no_of_workers,0.3952791787464345,Workers
5__1,56,2,Team 5,Sewing,1,False,2015-03-10,no_of_workers,0.3952815686404953,Workers
5__1,57,2,Team 5,Sewing,1,False,2015-03-11,no_of_workers,0.3951947828672092,Workers
6__0,0,0,Team 6,Finishing,0,True,2015-01-07,no_of_workers,0.3868624429954466,Workers
6__0,1,0,Team 6,Finishing,0,True,2015-01-11,no_of_workers,0.3843876379839027,Workers
6__0,2,0,Team 6,Finishing,0,True,2015-01-12,no_of_workers,0.3766041888115841,Workers
6__0,3,0,Team 6,Finishing,0,True,2015-01-17,no_of_workers,0.3765529359795073,Workers
6__0,4,0,Team 6,Finishing,0,True,2015-01-18,no_of_workers,0.3740024518658628,Workers
6__0,5,0,Team 6,Finishing,0,True,2015-01-22,no_of_workers,0.3726696985319341,Workers
6__0,6,0,Team 6,Finishing,0,True,2015-01-27,no_of_workers,0.3717646695279941,Workers
6__0,7,0,Team 6,Finishing,0,True,2015-01-28,no_of_workers,0.3772116878904362,Workers
6__0,8,0,Team 6,Finishing,0,False,2015-01-29,no_of_workers,0.3750904653837095,Workers
6__0,9,0,Team 6,Finishing,0,False,2015-01-31,no_of_workers,0.3692607302410334,Workers
6__0,10,0,Team 6,Finishing,0,False,2015-02-01,no_of_workers,0.3718015729616147,Workers
6__0,11,0,Team 6,Finishing,0,False,2015-02-02,no_of_workers,0.3742839978145494,Workers
6__0,12,0,Team 6,Finishing,0,False,2015-02-03,no_of_workers,0.3764421548484032,Workers
6__0,13,0,Team 6,Finishing,0,False,2015-02-04,no_of_workers,0.3779559119283166,Workers
6__0,14,0,Team 6,Finishing,0,False,2015-02-05,no_of_workers,0.3718688329978939,Workers
6__0,15,0,Team 6,Finishing,0,False,2015-02-07,no_of_workers,0.369256242776136,Workers
6__0,16,0,Team 6,Finishing,0,False,2015-02-08,no_of_workers,0.3699767039120826,Workers
6__0,17,0,Team 6,Finishing,0,False,2015-02-09,no_of_workers,0.3666492409954456,Workers
6__0,18,0,Team 6,Finishing,0,False,2015-02-10,no_of_workers,0.3672423743156549,Workers
6__0,19,0,Team 6,Finishing,0,False,2015-02-14,no_of_workers,0.3691377111264693,Workers
6__0,20,0,Team 6,Finishing,0,False,2015-02-15,no_of_workers,0.3696599480858594,Workers
6__0,21,0,Team 6,Finishing,0,False,2015-02-16,no_of_workers,0.3684365718781885,Workers
6__0,22,0,Team 6,Finishing,0,False,2015-02-17,no_of_workers,0.3675708137515396,Workers
6__0,23,1,Team 6,Finishing,0,False,2015-02-18,no_of_workers,0.3700134920451198,Workers
6__0,24,1,Team 6,Finishing,0,False,2015-02-19,no_of_workers,0.3704942072198749,Workers
6__0,25,1,Team 6,Finishing,0,False,2015-02-22,no_of_workers,0.3685313383795783,Workers
6__0,26,1,Team 6,Finishing,0,False,2015-02-23,no_of_workers,0.3712649338718897,Workers
6__0,27,1,Team 6,Finishing,0,False,2015-02-24,no_of_workers,0.3709903528345892,Workers
6__0,28,1,Team 6,Finishing,0,False,2015-02-25,no_of_workers,0.3733237120358543,Workers
6__0,29,1,Team 6,Finishing,0,False,2015-02-26,no_of_workers,0.3767197635757641,Workers
6__0,30,1,Team 6,Finishing,0,False,2015-02-28,no_of_workers,0.3799288729836271,Workers
6__0,31,2,Team 6,Finishing,0,False,2015-03-03,no_of_workers,0.3829061219219734,Workers
6__0,32,2,Team 6,Finishing,0,False,2015-03-07,no_of_workers,0.3815275729085614,Workers
6__0,33,2,Team 6,Finishing,0,False,2015-03-08,no_of_workers,0.3847286817492873,Workers
6__0,34,2,Team 6,Finishing,0,False,2015-03-11,no_of_workers,0.3884736340851166,Workers
6__1,0,0,Team 6,Sewing,0,True,2015-01-01,no_of_workers,0.3901906882974043,Workers
6__1,1,0,Team 6,Sewing,0,True,2015-01-03,no_of_workers,0.390472753982478,Workers
6__1,2,0,Team 6,Sewing,0,True,2015-01-04,no_of_workers,0.3897998953121875,Workers
6__1,3,0,Team 6,Sewing,0,True,2015-01-05,no_of_workers,0.3898012341439337,Workers
6__1,4,0,Team 6,Sewing,0,True,2015-01-06,no_of_workers,0.3896783545130893,Workers
6__1,5,0,Team 6,Sewing,0,True,2015-01-07,no_of_workers,0.3897663691076287,Workers
6__1,6,0,Team 6,Sewing,0,True,2015-01-08,no_of_workers,0.3896476928192289,Workers
6__1,7,0,Team 6,Sewing,0,True,2015-01-10,no_of_workers,0.3896767812357084,Workers
6__1,8,0,Team 6,Sewing,0,False,2015-01-11,no_of_workers,0.3897014852844249,Workers
6__1,9,0,Team 6,Sewing,0,False,2015-01-12,no_of_workers,0.3897105415343663,Workers
6__1,10,0,Team 6,Sewing,0,False,2015-01-13,no_of_workers,0.3897335793186142,Workers
6__1,11,0,Team 6,Sewing,0,False,2015-01-14,no_of_workers,0.3896651999636347,Workers
6__1,12,0,Team 6,Sewing,0,False,2015-01-15,no_of_workers,0.3895864370636621,Workers
6__1,13,0,Team 6,Sewing,0,False,2015-01-17,no_of_workers,0.3897938888651033,Workers
6__1,14,0,Team 6,Sewing,0,False,2015-01-18,no_of_workers,0.3899919066796032,Workers
6__1,15,0,Team 6,Sewing,0,False,2015-01-19,no_of_workers,0.3899881510244173,Workers
6__1,16,0,Team 6,Sewing,0,False,2015-01-20,no_of_workers,0.3900892113730536,Workers
6__1,17,0,Team 6,Sewing,0,False,2015-01-21,no_of_workers,0.3837802342826744,Workers
6__1,18,0,Team 6,Sewing,0,False,2015-01-22,no_of_workers,0.3838876756296583,Workers
6__1,19,0,Team 6,Sewing,0,False,2015-01-24,no_of_workers,0.383995816228578,Workers
6__1,20,0,Team 6,Sewing,0,False,2015-01-25,no_of_workers,0.3841200725676,Workers
6__1,21,0,Team 6,Sewing,0,False,2015-01-26,no_of_workers,0.384066757016251,Workers
6__1,22,0,Team 6,Sewing,0,False,2015-01-27,no_of_workers,0.3837259971430692,Workers
6__1,23,0,Team 6,Sewing,0,False,2015-01-28,no_of_workers,0.3848737203924825,Workers
6__1,24,0,Team 6,Sewing,0,False,2015-01-29,no_of_workers,0.385823103181093,Workers
6__1,25,0,Team 6,Sewing,0,False,2015-01-31,no_of_workers,0.3862574424208745,Workers
6__1,26,0,Team 6,Sewing,0,False,2015-02-01,no_of_workers,0.3863745883705869,Workers
6__1,27,0,Team 6,Sewing,0,False,2015-02-02,no_of_workers,0.386659369011429,Workers
6__1,28,0,Team 6,Sewing,0,False,2015-02-03,no_of_workers,0.3866090122040366,Workers
6__1,29,0,Team 6,Sewing,0,False,2015-02-04,no_of_workers,0.3865583595042459,Workers
6__1,30,0,Team 6,Sewing,0,False,2015-02-05,no_of_workers,0.3864760686148347,Workers
6__1,31,0,Team 6,Sewing,0,False,2015-02-07,no_of_workers,0.386243255599351,Workers
6__1,32,0,Team 6,Sewing,0,False,2015-02-08,no_of_workers,0.3859406909315982,Workers
6__1,33,0,Team 6,Sewing,0,False,2015-02-09,no_of_workers,0.3858130807431493,Workers
6__1,34,0,Team 6,Sewing,0,False,2015-02-10,no_of_workers,0.3853396668282835,Workers
6__1,35,0,Team 6,Sewing,0,False,2015-02-11,no_of_workers,0.3850863989813232,Workers
6__1,36,0,Team 6,Sewing,0,False,2015-02-12,no_of_workers,0.3846697581422164,Workers
6__1,37,0,Team 6,Sewing,0,False,2015-02-14,no_of_workers,0.3847226505686731,Workers
6__1,38,0,Team 6,Sewing,0,False,2015-02-15,no_of_workers,0.3844804667160922,Workers
6__1,39,0,Team 6,Sewing,0,False,2015-02-16,no_of_workers,0.3838255685491649,Workers
6__1,40,0,Team 6,Sewing,0,False,2015-02-17,no_of_workers,0.3832304259720754,Workers
6__1,41,1,Team 6,Sewing,0,False,2015-02-18,no_of_workers,0.3830352905881492,Workers
6__1,42,1,Team 6,Sewing,0,False,2015-02-19,no_of_workers,0.3832025363050846,Workers
6__1,43,1,Team 6,Sewing,0,False,2015-02-22,no_of_workers,0.3831794087957904,Workers
6__1,44,1,Team 6,Sewing,0,False,2015-02-23,no_of_workers,0.3831645984104518,Workers
6__1,45,1,Team 6,Sewing,0,False,2015-02-24,no_of_workers,0.383124169015155,Workers
6__1,46,1,Team 6,Sewing,1,False,2015-02-25,no_of_workers,0.3831526374336527,Workers
6__1,47,1,Team 6,Sewing,0,False,2015-02-26,no_of_workers,0.3831123819297586,Workers
6__1,48,1,Team 6,Sewing,0,False,2015-02-28,no_of_workers,0.3830887518356313,Workers
6__1,49,1,Team 6,Sewing,0,False,2015-03-01,no_of_workers,0.3831865818575525,Workers
6__1,50,2,Team 6,Sewing,0,False,2015-03-02,no_of_workers,0.3831295144454639,Workers
6__1,51,2,Team 6,Sewing,0,False,2015-03-03,no_of_workers,0.3830531296380194,Workers
6__1,52,2,Team 6,Sewing,0,False,2015-03-04,no_of_workers,0.3831063055151588,Workers
6__1,53,2,Team 6,Sewing,1,False,2015-03-05,no_of_workers,0.3824524041822327,Workers
6__1,54,2,Team 6,Sewing,1,False,2015-03-07,no_of_workers,0.3823043996879474,Workers
6__1,55,2,Team 6,Sewing,1,False,2015-03-08,no_of_workers,0.3822795110255012,Workers
6__1,56,2,Team 6,Sewing,1,False,2015-03-09,no_of_workers,0.3822437410729742,Workers
6__1,57,2,Team 6,Sewing,1,False,2015-03-10,no_of_workers,0.3822383953388336,Workers
6__1,58,2,Team 6,Sewing,1,False,2015-03-11,no_of_workers,0.382212696062883,Workers
7__0,0,0,Team 7,Finishing,0,True,2015-01-01,no_of_workers,0.3899288504954934,Workers
7__0,1,0,Team 7,Finishing,0,True,2015-01-03,no_of_workers,0.3869587960629519,Workers
7__0,2,0,Team 7,Finishing,0,True,2015-01-04,no_of_workers,0.3845316108215164,Workers
7__0,3,0,Team 7,Finishing,0,True,2015-01-05,no_of_workers,0.3815864349968701,Workers
7__0,4,0,Team 7,Finishing,0,True,2015-01-06,no_of_workers,0.3809895515698471,Workers
7__0,5,0,Team 7,Finishing,0,True,2015-01-07,no_of_workers,0.3770165854874965,Workers
7__0,6,0,Team 7,Finishing,0,True,2015-01-08,no_of_workers,0.3757768139116264,Workers
7__0,7,0,Team 7,Finishing,0,True,2015-01-10,no_of_workers,0.3748792378155859,Workers
7__0,8,0,Team 7,Finishing,0,False,2015-01-11,no_of_workers,0.375114595658174,Workers
7__0,9,0,Team 7,Finishing,0,False,2015-01-12,no_of_workers,0.3746436138114724,Workers
7__0,10,0,Team 7,Finishing,0,False,2015-01-13,no_of_workers,0.3739753593009596,Workers
7__0,11,0,Team 7,Finishing,0,False,2015-01-14,no_of_workers,0.3710956528059075,Workers
7__0,12,0,Team 7,Finishing,0,False,2015-01-15,no_of_workers,0.3703225369022266,Workers
7__0,13,0,Team 7,Finishing,0,False,2015-01-17,no_of_workers,0.3699056335716785,Workers
7__0,14,0,Team 7,Finishing,0,False,2015-01-18,no_of_workers,0.3692366456464158,Workers
7__0,15,0,Team 7,Finishing,0,False,2015-01-22,no_of_workers,0.3672447191110718,Workers
7__0,16,0,Team 7,Finishing,0,False,2015-01-24,no_of_workers,0.3682299444933091,Workers
7__0,17,0,Team 7,Finishing,0,False,2015-01-25,no_of_workers,0.3687154562439563,Workers
7__0,18,0,Team 7,Finishing,0,False,2015-01-26,no_of_workers,0.3685783360010036,Workers
7__0,19,0,Team 7,Finishing,0,False,2015-01-27,no_of_workers,0.3660814587448878,Workers
7__0,20,0,Team 7,Finishing,0,False,2015-01-28,no_of_workers,0.3687249170733136,Workers
7__0,21,0,Team 7,Finishing,0,False,2015-01-31,no_of_workers,0.3671455334003385,Workers
7__0,22,0,Team 7,Finishing,0,False,2015-02-01,no_of_workers,0.3709773365212837,Workers
7__0,23,0,Team 7,Finishing,0,False,2015-02-04,no_of_workers,0.3698187075365676,Workers
